,Start time of weekly time step,MIKE SHE GW recharge (mm),MIKE SHE Baseflow (mm),MIKE SHE Storage change (mm),MIKE SHE Pumping (mm)
0,1989-01-02,2.3710888999999997,1.6224176000000001,-1.161553,1.632417
1,1989-01-09,4.2774541,1.6046454,0.6083398000000001,1.792063
2,1989-01-16,0.4593602999999993,1.5594649999999994,-3.1658348,1.7920619999999996
3,1989-01-23,-0.4816893999999996,1.3062300000000002,-3.8536270000000004,1.7920620000000005
4,1989-01-30,0.2090771000000009,1.1066380000000002,-2.9601550000000003,1.7920630000000006
5,1989-02-06,0.1104939999999992,0.9863540000000004,-2.9356899999999992,1.7920629999999989
6,1989-02-13,5.280506,1.0125130000000002,2.20936,1.792060000000001
7,1989-02-20,5.244481,1.166746999999999,2.019271,1.7920599999999993
8,1989-02-27,3.3993019999999987,1.4495389999999997,-0.10905499999999968,1.7920700000000007
9,1989-03-06,0.2793560000000035,1.2934800000000006,-3.0707959999999996,1.7920599999999993
10,1989-03-13,9.571191999999996,1.681617000000001,5.832646999999999,1.7920599999999993
11,1989-03-20,14.087312000000004,2.3027809999999995,9.713377000000001,1.7920599999999993
12,1989-03-27,-0.039135000000001696,2.460089,-4.59487,1.7920700000000025
13,1989-04-03,0.027726999999998725,1.9986159999999984,-4.038269,1.7920599999999993
14,1989-04-10,-0.818877999999998,1.6823560000000022,-4.623215,1.7920599999999993
15,1989-04-17,0.5956119999999956,1.4372529999999983,-2.907400000000001,1.7920599999999993
16,1989-04-24,0.842170000000003,1.3114190000000008,-2.706159999999999,1.7920700000000025
17,1989-05-01,-1.76314,1.06916,-5.8302499999999995,1.7920599999999958
18,1989-05-08,0.008639999999999759,0.9028999999999989,-2.909700000000001,1.5792000000000002
19,1989-05-15,-0.5230500000000049,0.8227200000000003,-4.903030000000001,1.5792000000000002
20,1989-05-22,-0.7083399999999926,0.7286999999999999,-5.8992499999999986,1.4727800000000002
21,1989-05-29,-0.048090000000001965,0.6615400000000022,-3.677109999999999,1.366340000000001
22,1989-06-05,0.7104300000000023,0.6231899999999975,-2.231490000000001,1.4018200000000007
23,1989-06-12,-0.10963000000000278,0.5901099999999992,-5.026490000000003,1.4018200000000007
24,1989-06-19,0.9268999999999963,0.5416900000000027,-4.226320000000001,1.366340000000001
25,1989-06-26,0.39899000000000484,0.4976599999999962,-2.473789999999994,1.366340000000001
26,1989-07-03,-0.22874000000000194,0.4676200000000037,-2.2983100000000007,1.366340000000001
27,1989-07-10,0.7115700000000018,0.4483499999999978,-1.331540000000004,1.366349999999997
28,1989-07-17,0.48277000000000214,0.4515299999999982,-1.61186,1.4018099999999976
29,1989-07-24,0.9835399999999979,0.43561000000000405,-1.050699999999999,1.366340000000001
30,1989-07-31,0.8241900000000015,0.4637999999999991,-1.2332600000000014,1.3663500000000042
31,1989-08-07,1.9618899999999968,0.511889999999994,-0.1486799999999988,1.366339999999994
32,1989-08-14,0.8990000000000009,0.5189200000000085,-1.2392800000000008,1.366340000000001
33,1989-08-21,3.644590000000001,0.5202799999999996,1.4938399999999987,1.3308700000000044
34,1989-08-28,4.2124199999999945,0.9032899999999984,1.7166400000000053,1.366340000000001
35,1989-09-04,-0.06452999999999065,0.8856799999999936,-2.550690000000003,1.366339999999994
36,1989-09-11,0.6668699999999959,0.7901300000000049,-1.6833899999999957,1.3308700000000044
37,1989-09-18,-0.23004999999999853,0.7149199999999993,-2.6617800000000074,1.3308600000000013
38,1989-09-25,-0.06344000000000705,0.6414899999999975,-2.4087999999999994,1.2953899999999976
39,1989-10-02,0.29552000000000334,0.579740000000001,-1.9526099999999929,1.3308699999999973
40,1989-10-09,2.4904999999999973,0.590600000000002,0.33598999999999535,1.3308600000000013
41,1989-10-16,2.0214400000000055,0.6559600000000003,-0.16334000000000515,1.2953899999999976
42,1989-10-23,2.865649999999995,0.78416,0.5161599999999993,1.3308600000000013
43,1989-10-30,2.6370600000000053,0.8641099999999966,0.2069800000000015,1.3308700000000044
44,1989-11-06,3.860590000000002,1.1438700000000068,1.2203000000000088,1.2599099999999908
45,1989-11-13,-0.3766600000000011,1.0338599999999971,-2.9780599999999993,1.3308700000000044
46,1989-11-20,-0.021910000000005425,0.8874100000000027,-2.4048000000000087,1.259910000000005
47,1989-11-27,1.231890000000007,0.8878799999999956,-1.2223299999999995,1.3308600000000013
48,1989-12-04,-0.35289000000000215,0.7762600000000006,-2.65885999999999,1.2954000000000008
49,1989-12-11,5.866500000000002,0.7511499999999955,3.622159999999994,1.2599099999999908
50,1989-12-18,33.56313999999999,3.0214500000000015,28.968829999999997,1.3308600000000013
51,1989-12-25,2.163790000000006,3.162610000000001,-2.5028799999999976,1.259910000000005
52,1990-01-01,1.9979799999999983,2.837440000000001,-2.377040000000001,1.2954000000000008
53,1990-01-08,4.393339999999995,2.6968099999999993,0.19512999999999892,1.2599099999999908
54,1990-01-15,10.381580000000014,2.8754399999999976,5.967620000000004,1.2953800000000086
55,1990-01-22,21.633049999999997,3.502830000000003,16.58783,1.2953899999999976
56,1990-01-29,9.513869999999997,3.861770000000007,4.140729999999998,1.259910000000005
57,1990-02-05,11.056729999999988,4.301009999999991,5.191269999999999,1.2954000000000008
58,1990-02-12,2.3798000000000172,4.053420000000003,-3.2027399999999986,1.2599000000000018
59,1990-02-19,1.9067499999999882,3.543520000000001,-3.201999999999998,1.2953899999999976
60,1990-02-26,19.96887000000001,4.400170000000003,14.079542999999997,1.2244400000000013
61,1990-03-05,19.034719999999993,5.416160000000005,12.057558,1.2953899999999976
62,1990-03-12,-1.3055200000000013,5.1333199999999835,-8.048409,1.2599099999999908
63,1990-03-19,0.41412000000002536,4.205120000000008,-5.308042,1.259910000000005
64,1990-03-26,-1.8004600000000153,3.3657200000000103,-6.733799999999999,1.259919999999994
65,1990-04-02,-0.9977900000000375,2.6983999999999924,-5.293380000000003,1.2953900000000118
66,1990-04-09,0.12270000000003733,2.241259999999997,-3.6385799999999975,1.2244299999999981
67,1990-04-16,1.641919999999999,2.042429999999996,-1.9619999999999997,1.2953799999999944
68,1990-04-23,0.18232000000000426,1.763850000000005,-3.238400000000002,1.2244500000000045
69,1990-04-30,-1.2926900000000217,1.4566200000000151,-6.162409999999998,1.2953600000000023
70,1990-05-07,-0.4465399999999988,1.191299999999984,-3.813980000000001,1.224499999999992
71,1990-05-14,0.7901999999999987,1.0859999999999985,-2.2807499999999976,1.2599000000000018
72,1990-05-21,-0.594239999999985,0.9698100000000096,-4.233060000000002,1.2599000000000018
73,1990-05-28,-0.23793000000000575,0.8692999999999955,-3.6611499999999992,1.2244000000000028
74,1990-06-04,0.07269000000002279,0.8070900000000023,-3.635089999999998,1.2599000000000018
75,1990-06-11,-0.38517000000001644,0.7356399999999894,-4.256290000000007,1.2599000000000018
76,1990-06-18,0.8961400000000026,0.6949800000000153,-2.144269999999999,1.224499999999992
77,1990-06-25,0.37519000000000347,0.6824099999999902,-2.3092299999999923,1.2599000000000018
78,1990-07-02,0.9262799999999913,0.6683100000000053,-1.2916799999999995,1.2244000000000028
79,1990-07-09,0.3738700000000108,0.6532199999999904,-1.765800000000013,1.224499999999992
80,1990-07-16,-0.3560899999999947,0.5995000000000061,-2.4811599999999885,1.2953000000000117
81,1990-07-23,0.39254999999997153,0.5645999999999987,-1.6380199999999974,1.224499999999992
82,1990-07-30,-0.3215099999999893,0.5268000000000086,-2.3004200000000026,1.2244000000000028
83,1990-08-06,0.27526000000000295,0.48139000000000465,-1.6636200000000088,1.224499999999992
84,1990-08-13,1.2101599999999735,0.4817999999999927,-0.7551899999999989,1.2599000000000018
85,1990-08-20,0.9180900000000065,0.5137599999999907,-1.089100000000002,1.2244000000000028
86,1990-08-27,-0.10226999999997588,0.48418000000000916,-2.0405299999999897,1.2244000000000028
87,1990-09-03,1.8986400000000003,0.4978499999999997,-0.01675000000000182,1.188999999999993
88,1990-09-10,0.12353999999999132,0.5164400000000171,-2.001180000000005,1.2599000000000018
89,1990-09-17,2.505139999999983,0.5350199999999745,0.4795699999999954,1.2244000000000028
90,1990-09-24,10.782590000000027,1.0578000000000145,8.28349,1.2245000000000061
91,1990-10-01,7.744579999999985,1.4781999999999869,4.824280000000002,1.2244000000000028
92,1990-10-08,7.044399999999996,2.0541200000000117,3.5464800000000025,1.2245000000000061
93,1990-10-15,-0.23449999999996862,1.92971,-3.606880000000004,1.2243999999999744
94,1990-10-22,0.21420000000000528,1.599019999999996,-2.8257499999999993,1.2244000000000028
95,1990-10-29,7.894299999999987,1.9489399999999932,4.503660000000011,1.2245000000000061
96,1990-11-05,0.33670000000000755,1.8694500000000005,-2.9374700000000047,1.1888999999999896
97,1990-11-12,11.58579999999995,2.119339999999994,7.988959999999999,1.2600000000000193
98,1990-11-19,10.036400000000015,2.6729700000000207,5.918730000000004,1.2244000000000028
99,1990-11-26,16.485300000000052,3.6785999999999888,11.391309999999997,1.1888999999999896
100,1990-12-03,1.7801999999999794,3.298259999999999,-2.9673099999999977,1.2245000000000061
101,1990-12-10,7.8881999999999834,3.2783400000000142,3.160339999999998,1.2244000000000028
102,1990-12-17,5.273899999999969,3.102979999999974,0.757480000000001,1.188999999999993
103,1990-12-24,16.952300000000037,3.6119700000000137,11.852699999999999,1.2598999999999876
104,1990-12-31,18.178999999999974,4.478709999999978,12.188869999999998,1.2838000000000136
105,1991-01-07,24.757499999999993,6.55886000000001,16.702487,1.282199999999989
106,1991-01-14,2.394200000000012,6.225990000000024,-5.391363,1.282100000000014
107,1991-01-21,1.5738000000000056,5.52076999999997,-5.444734,1.2507999999999981
108,1991-01-28,-0.933400000000006,4.517349999999993,-6.9734,1.282199999999989
109,1991-02-04,-0.5792000000000144,3.6677600000000155,-5.76024,1.2822000000000173
110,1991-02-11,-0.3310999999999922,3.05619999999999,-4.89856,1.2820999999999856
111,1991-02-18,34.80490000000003,3.472740000000016,29.8190669,1.2822000000000173
112,1991-02-25,2.108599999999967,5.859170000000006,-5.3600249,1.3134999999999764
113,1991-03-04,-1.7456999999999425,4.719249999999988,-8.017502,1.282100000000014
114,1991-03-11,-1.19440000000003,3.71096,-6.428519999999999,1.282199999999989
115,1991-03-18,1.9475999999999658,3.2627999999999986,-2.835160000000002,1.282100000000014
116,1991-03-25,-1.2632999999999583,2.695050000000009,-5.470499999999998,1.2507999999999981
117,1991-04-01,0.481399999999951,2.2499500000000126,-3.285110000000003,1.282199999999989
118,1991-04-08,0.29510000000004766,1.9874899999999798,-3.2739100000000008,1.2822000000000173
119,1991-04-15,-0.6908999999999992,1.6784800000000075,-3.97119,1.2820999999999856
120,1991-04-22,-0.6595000000000368,1.4239300000000128,-3.718359999999997,1.2822000000000173
121,1991-04-29,8.228000000000009,1.4033400000000142,5.313000000000002,1.2820999999999856
122,1991-05-06,1.0405999999999835,1.6298699999999826,-2.0929199999999994,1.2509000000000015
123,1991-05-13,-1.0086000000000013,1.3739999999999668,-4.310940000000002,1.282100000000014
124,1991-05-20,-1.3662999999999101,1.1077100000000257,-4.756210000000003,1.282199999999989
125,1991-05-27,-1.2301000000001068,0.9317499999999939,-4.829499999999996,1.2820999999999856
126,1991-06-03,0.7261000000000877,0.8496299999999906,-1.668140000000001,1.2508000000000266
127,1991-06-10,1.8442000000000007,0.823660000000018,-0.5665600000000026,1.282199999999989
128,1991-06-17,2.557199999999966,0.8805499999999995,0.1716300000000004,1.282199999999989
129,1991-06-24,7.607300000000009,1.0035599999999931,5.129249999999999,1.2507999999999981
130,1991-07-01,0.7213999999999601,1.1027899999999988,-1.9290699999999958,1.282100000000014
131,1991-07-08,-0.3114999999999668,0.9936500000000024,-2.9636700000000005,1.282199999999989
132,1991-07-15,1.3281999999999812,0.9125900000000229,-1.0650600000000026,1.2195000000000107
133,1991-07-22,1.3426000000000045,0.9104199999999594,-1.1033100000000005,1.2820999999999856
134,1991-07-29,-0.30049999999999955,0.8588100000000054,-2.8337299999999956,1.2822000000000173
135,1991-08-05,0.29270000000002483,0.7740000000000293,-2.0635800000000017,1.2507999999999981
136,1991-08-12,2.8111999999999853,0.742149999999981,0.44590000000000174,1.2820999999999856
137,1991-08-19,1.1689000000000078,0.8272099999999796,-1.1280100000000033,1.2507999999999981
138,1991-08-26,0.46989999999999554,0.8084900000000061,-1.9084099999999964,1.2822000000000173
139,1991-09-02,-0.48619999999999663,0.7358700000000056,-2.8914100000000076,1.282199999999989
140,1991-09-09,-0.3701000000000363,0.6367100000000221,-2.752129999999994,1.2507999999999981
141,1991-09-16,0.23950000000002092,0.5885499999999979,-2.058480000000003,1.2822000000000173
142,1991-09-23,9.882999999999981,0.7692099999999868,7.667289999999994,1.219399999999979
143,1991-09-30,1.5194999999999936,1.0217400000000225,-0.9984799999999865,1.2822000000000173
144,1991-10-07,-0.28129999999998745,0.8812099999999816,-2.626320000000007,1.2507999999999981
145,1991-10-14,2.56940000000003,0.8417699999999684,0.23313000000000272,1.282199999999989
146,1991-10-21,-0.25780000000003156,0.81054000000006,-2.530389999999997,1.2507999999999981
147,1991-10-28,0.2862999999999829,0.7024899999999832,-1.9085600000000085,1.2822000000000173
148,1991-11-04,13.008600000000001,1.1695399999999836,10.376710000000003,1.2507999999999981
149,1991-11-11,10.463400000000036,2.029590000000013,6.999270000000003,1.2194000000000074
150,1991-11-18,0.1068000000000211,1.8406800000000203,-3.23048,1.282199999999989
151,1991-11-25,8.351999999999975,2.0199399999999628,4.866139999999994,1.2507999999999981
152,1991-12-02,0.8846000000000345,1.900100000000009,-2.512359999999994,1.282199999999989
153,1991-12-09,-0.13959999999997308,1.5747900000000072,-3.178460000000001,1.2507999999999981
154,1991-12-16,18.95429999999999,2.1934400000000096,15.29448,1.2507999999999981
155,1991-12-23,23.928099999999972,4.232269999999971,18.21998,1.2508000000000266
156,1991-12-30,9.049699999999916,4.360070000000007,3.096149999999998,1.4308999999999799
157,1992-01-06,7.2403000000000475,4.603529999999978,1.0884099999999997,1.424599999999998
158,1992-01-13,16.366899999999987,4.438750000000027,10.38818,1.424599999999998
159,1992-01-20,0.6668000000000802,5.129469999999969,-6.045260000000001,1.4577000000000169
