,Start time of weekly time step,MIKE SHE GW recharge (mm),MIKE SHE Baseflow (mm),MIKE SHE Storage change (mm),MIKE SHE Pumping (mm)
0,1989-01-02,2.4201612000000003,2.3829819,-1.01287,1.003496
1,1989-01-09,3.7544020000000002,2.2492871,0.4525438999999999,1.003496
2,1989-01-16,0.41317639999999933,2.086569,-2.7269818999999997,1.0034960000000002
3,1989-01-23,-0.19689010000000007,1.657570999999999,-2.909634,1.0034959999999997
4,1989-01-30,0.1897164999999994,1.3422270000000012,-2.2087780000000006,1.0034960000000002
5,1989-02-06,0.2272040000000004,1.156376999999999,-1.9857999999999993,1.0034960000000002
6,1989-02-13,7.013161000000002,1.275902000000002,4.681293,1.0034960000000002
7,1989-02-20,4.167476999999998,1.6855219999999989,1.4272269999999994,1.003495
8,1989-02-27,4.128337999999999,1.9693819999999995,1.1051230000000003,1.0034969999999994
9,1989-03-06,1.5620699999999985,1.7446139999999986,-1.236901,1.0034960000000002
10,1989-03-13,12.170172,2.8596150000000016,8.258039,1.0035000000000007
11,1989-03-20,13.515963000000006,3.8475839999999977,8.598519,1.0034899999999993
12,1989-03-27,-0.13452600000000814,3.727240000000002,-4.969551,1.0035000000000007
13,1989-04-03,0.2586570000000066,2.8402770000000004,-3.6560019999999995,1.0034899999999993
14,1989-04-10,-0.7921790000000044,2.1916879999999956,-4.1378511,1.0035000000000007
15,1989-04-17,0.8584569999999943,1.7546490000000006,-1.9694459,1.003499999999999
16,1989-04-24,1.3070700000000102,1.5776200000000031,-1.377952,1.0034899999999993
17,1989-05-01,-0.587680000000006,1.3269640000000038,-3.187544,1.0035000000000025
18,1989-05-08,0.34638999999999953,1.1050199999999961,-1.9119190000000001,1.003499999999999
19,1989-05-15,0.03056999999999732,0.985120000000002,-2.4066150000000004,1.0034899999999993
20,1989-05-22,-0.33113999999999066,0.8425799999999981,-2.718019999999999,1.003499999999999
21,1989-05-29,0.6345399999999941,0.756610000000002,-1.5270799999999998,1.0034900000000029
22,1989-06-05,0.9925399999999982,0.7272400000000019,-0.9704700000000006,1.003499999999999
23,1989-06-12,0.1105400000000003,0.6996299999999991,-2.4473200000000013,1.0034899999999993
24,1989-06-19,0.2989300000000057,0.6318699999999922,-2.3747799999999977,1.003499999999999
25,1989-06-26,0.5220199999999977,0.5833700000000093,-1.8179900000000018,1.0034900000000029
26,1989-07-03,0.5996400000000008,0.552189999999996,-2.111789999999999,1.003499999999999
27,1989-07-10,0.7100200000000001,0.5249700000000033,-1.1880400000000009,1.003499999999999
28,1989-07-17,0.5874799999999993,0.5323999999999955,-1.2807999999999993,1.0034899999999993
29,1989-07-24,1.0542200000000008,0.5186199999999985,-0.6171599999999984,1.0035000000000025
30,1989-07-31,1.139169999999993,0.5399200000000022,-0.4951800000000013,1.003499999999999
31,1989-08-07,2.4460900000000123,0.6098399999999984,0.7464900000000014,1.0034900000000029
32,1989-08-14,1.2798699999999883,0.6440000000000055,-0.5029000000000003,1.0034999999999954
33,1989-08-21,3.600820000000013,0.6499999999999915,1.7695799999999977,1.0034899999999993
34,1989-08-28,7.192879999999988,1.1526100000000028,4.99578,1.0035000000000025
35,1989-09-04,0.42653000000001384,1.1395300000000006,-1.8018,1.0034899999999993
36,1989-09-11,1.12854999999999,0.980400000000003,-0.9225899999999996,1.0035000000000025
37,1989-09-18,0.3299000000000092,0.8955500000000001,-1.697420000000001,1.0034999999999954
38,1989-09-25,0.1701699999999846,0.7731600000000043,-1.7168499999999973,1.0034899999999993
39,1989-10-02,0.7746800000000178,0.6980099999999965,-1.0213999999999999,1.0035000000000025
40,1989-10-09,2.9676299999999856,0.7356599999999958,1.1701799999999984,1.0034899999999993
41,1989-10-16,4.15637000000001,0.915379999999999,2.1858000000000004,1.0035000000000025
42,1989-10-23,5.510809999999992,1.476770000000002,2.977920000000001,1.0034999999999954
43,1989-10-30,4.097210000000004,1.5070400000000035,1.5357899999999987,1.0034900000000064
44,1989-11-06,9.40186,2.420569999999998,5.92845,1.0034999999999954
45,1989-11-13,0.00800999999999874,2.035269999999997,-3.082209999999998,1.0035000000000025
46,1989-11-20,0.23759999999998627,1.5960500000000053,-2.414270000000002,1.0034899999999993
47,1989-11-27,1.5977700000000112,1.4560699999999969,-0.9127499999999991,1.0034899999999993
48,1989-12-04,-0.0663200000000046,1.191829999999996,-2.3134499999999996,1.0035000000000025
49,1989-12-11,10.202780000000018,1.170810000000003,7.977029999999999,1.0034999999999954
50,1989-12-18,33.94230999999999,5.434910000000002,27.47108,1.0035000000000025
51,1989-12-25,3.3195399999999893,5.59666,-3.317608,1.0034899999999993
52,1990-01-01,3.1131599999999935,4.808539999999994,-2.7372060000000005,1.0034899999999993
53,1990-01-08,5.703810000000033,4.58326000000001,0.07778900000000011,1.0035000000000025
54,1990-01-15,10.329279999999983,4.987839999999991,4.29892,1.0034999999999954
55,1990-01-22,21.627039999999994,6.337460000000007,14.250055000000001,1.0034900000000064
56,1990-01-29,9.243660000000006,7.053129999999996,1.1446799999999975,1.0034999999999954
