,Start time of weekly time step,MIKE SHE GW recharge (mm),MIKE SHE Baseflow (mm),MIKE SHE Storage change (mm),MIKE SHE Pumping (mm)
0,1989-01-02,2.2445602,2.5636505,-2.235273,2.412963
1,1989-01-09,4.867818,2.5306994,0.42437599999999986,2.412963
2,1989-01-16,-0.05343860000000067,2.386703099999999,-4.351687,2.4129630000000004
3,1989-01-23,-0.3702474999999996,2.0222219999999993,-4.304716,2.4129629999999995
4,1989-01-30,0.24434790000000017,1.8220350000000014,-3.4898000000000007,2.4129579999999997
5,1989-02-06,0.519584,1.7434790000000007,-3.1352900000000012,2.4129699999999996
6,1989-02-13,10.001193,2.06184,6.035820000000001,2.4129600000000018
7,1989-02-20,7.146521999999997,2.632170999999998,2.6198960000000007,2.412959999999998
8,1989-02-27,6.264702000000003,3.159078000000001,1.2224019999999998,2.4129700000000014
9,1989-03-06,0.7118069999999967,2.6191189999999978,-3.7923280000000004,2.412959999999998
10,1989-03-13,11.393239000000001,3.1806740000000033,6.336668,2.4129600000000018
11,1989-03-20,18.881785,4.099423000000002,12.916847,2.412969999999998
12,1989-03-27,0.567067999999999,4.030484000000001,-5.360395,2.4129600000000018
13,1989-04-03,-0.38543999999999556,3.0756529999999955,-5.322863,2.4129600000000018
14,1989-04-10,-0.7647400000000033,2.501247999999997,-5.18785,2.4129700000000014
15,1989-04-17,0.8876100000000022,2.1981290000000016,-3.197597,2.412959999999998
16,1989-04-24,1.452460000000002,2.1181330000000074,-2.5717599999999994,2.412959999999998
17,1989-05-01,-0.6914200000000079,1.9313409999999962,-4.68201,2.412959999999998
18,1989-05-08,0.6214300000000037,1.7752449999999982,-3.1050700000000013,2.4129700000000014
19,1989-05-15,-0.3614299999999986,1.6819479999999984,-4.50742,2.412959999999998
20,1989-05-22,-0.2759900000000002,1.5119700000000051,-4.389979999999998,2.4129600000000053
21,1989-05-29,0.565179999999998,1.4054199999999994,-3.1409599999999998,2.412959999999998
22,1989-06-05,1.405140000000003,1.4088629999999966,-2.0387699999999995,2.4129700000000014
23,1989-06-12,-0.2342699999999951,1.3574100000000016,-4.419070000000005,2.412959999999998
24,1989-06-19,-0.08427000000000362,1.269053999999997,-4.164589999999997,2.412959999999998
25,1989-06-26,0.28857999999999606,1.2206880000000027,-3.25526,2.412959999999998
26,1989-07-03,0.011769999999998504,1.186720000000001,-3.6997399999999985,2.4129600000000053
27,1989-07-10,0.9758700000000005,1.1660299999999992,-2.2464300000000037,2.4129700000000014
28,1989-07-17,0.5046899999999965,1.1643199999999965,-3.001739999999998,2.412949999999995
29,1989-07-24,0.8038900000000098,1.1267800000000037,-2.482379999999999,2.4129700000000014
30,1989-07-31,1.643969999999996,1.169150000000002,-1.476140000000001,2.412959999999998
31,1989-08-07,3.1567000000000007,1.2691099999999977,-0.0023100000000013665,2.412959999999998
32,1989-08-14,0.7340899999999948,1.2324399999999969,-2.534469999999999,2.412959999999998
33,1989-08-21,1.8396499999999918,1.1275399999999962,-1.43065,2.4129700000000014
34,1989-08-28,3.395910000000015,1.3689900000000108,0.1363100000000017,2.412959999999998
35,1989-09-04,-0.008890000000008058,1.2535799999999995,-3.2610699999999966,2.4129700000000014
36,1989-09-11,1.6337100000000078,1.1553399999999954,-1.4708600000000018,2.412959999999998
37,1989-09-18,0.29949999999999477,1.1671400000000034,-2.8162999999999982,2.4129700000000014
38,1989-09-25,0.24354999999999905,1.1317800000000062,-2.8804500000000104,2.4129700000000014
39,1989-10-02,0.5695300000000145,1.090219999999988,-2.4919399999999996,2.412959999999998
40,1989-10-09,3.0531799999999834,1.1457500000000067,0.023790000000005307,2.4129700000000014
41,1989-10-16,3.652770000000004,1.4183399999999864,0.344459999999998,2.41301
42,1989-10-23,3.3132399999999933,1.631360000000015,-0.21450000000000102,2.4129000000000076
43,1989-10-30,2.49354000000001,1.5945899999999966,-0.9932699999999954,2.4129999999999967
44,1989-11-06,2.359719999999996,1.6764900000000011,-1.2074500000000086,2.4129999999999967
45,1989-11-13,-0.5058300000000031,1.371239999999986,-3.7644399999999933,2.4129000000000076
46,1989-11-20,0.15072000000000685,1.2041700000000048,-2.9407400000000052,2.4129999999999967
47,1989-11-27,0.8680599999999998,1.2042800000000113,-2.2255699999999905,2.4128999999999934
48,1989-12-04,-0.06546000000000163,1.1477200000000067,-3.103340000000003,2.413000000000011
49,1989-12-11,6.194670000000002,1.1240899999999954,3.1807500000000033,2.4129999999999967
50,1989-12-18,23.248630000000006,3.248909999999995,18.11336999999999,2.4128999999999934
51,1989-12-25,0.8250599999999935,2.742909999999995,-3.7968899999999906,2.413000000000011
52,1990-01-01,1.332729999999998,2.206320000000005,-2.755049999999997,2.4129999999999967
53,1990-01-08,4.87818,2.283510000000007,0.7179499999999877,2.4129000000000076
54,1990-01-15,10.808729999999997,2.7639800000000037,6.179330000000007,2.4129999999999825
55,1990-01-22,31.68177,4.115629999999982,25.72139,2.413000000000011
56,1990-01-29,8.231390000000005,4.893910000000005,1.499679999999998,2.4129000000000076
57,1990-02-05,14.884230000000002,5.59787,7.44802,2.4129999999999825
58,1990-02-12,2.988839999999982,5.030290000000008,-3.87997,2.413000000000011
59,1990-02-19,-0.01206999999996583,3.692869999999999,-5.542829999999995,2.4129000000000076
60,1990-02-26,17.855429999999984,4.478849999999994,11.552019999999999,2.4129999999999825
61,1990-03-05,15.394000000000005,5.2984500000000025,8.283169999999998,2.4129000000000076
62,1990-03-12,-0.6113800000000253,4.643589999999989,-7.116759999999999,2.4129999999999825
63,1990-03-19,-1.0897299999999746,3.3212800000000016,-6.22851,2.413000000000011
64,1990-03-26,-0.9963200000000256,2.6481899999999996,-5.498040000000003,2.4129000000000076
65,1990-04-02,-0.5816899999999805,2.259209999999996,-4.748950000000001,2.4129999999999825
