,Start time of weekly time step,MIKE SHE GW recharge (mm),MIKE SHE Baseflow (mm),MIKE SHE Storage change (mm),MIKE SHE Pumping (mm)
0,1989-01-02,2.3995486,1.3711104,-0.8834614,2.55263
1,1989-01-09,4.4498491,1.3309701,1.2053623999999998,2.55263
2,1989-01-16,0.5832514,1.2807065,-2.608746,2.552631
3,1989-01-23,-0.3082104999999995,1.0855289999999993,-3.3164019999999996,2.5526290000000005
4,1989-01-30,0.4862913999999998,0.9366290000000008,-2.3539460000000005,2.552629999999999
5,1989-02-06,0.3783979999999998,0.8528599999999988,-2.3709170000000004,2.5526300000000006
6,1989-02-13,5.066397999999999,0.8661930000000009,2.2887010000000014,2.5526300000000006
7,1989-02-20,5.217249000000001,0.9937380000000005,2.297056999999999,2.5526300000000006
8,1989-02-27,3.535415000000004,1.1604159999999997,0.44946400000000075,2.552629999999997
9,1989-03-06,0.6005609999999955,1.0412229999999987,-2.406778,2.5526300000000006
10,1989-03-13,9.957077000000002,1.381526000000001,6.583958,2.5526300000000006
11,1989-03-20,14.277648,1.8528260000000003,10.420975,2.5526300000000006
12,1989-03-27,-0.05779399999999413,1.8806030000000007,-4.045355000000001,2.5526300000000006
13,1989-04-03,-0.030390000000004136,1.4933760000000014,-3.5820429999999996,2.5526300000000006
14,1989-04-10,-1.3604100000000017,1.2381699999999967,-4.8294500000000005,2.5526399999999967
15,1989-04-17,0.17647799999999592,1.0401280000000028,-2.870539,2.5526300000000006
16,1989-04-24,1.1143199999999993,0.970956000000001,-1.9126579999999995,2.5526300000000006
17,1989-05-01,-1.8126999999999995,0.8457769999999982,-5.152932,2.5526300000000006
18,1989-05-08,-0.4897899999999922,0.7261230000000012,-3.273069999999999,2.5526300000000006
19,1989-05-15,-1.03275,0.6621449999999953,-4.549650000000003,2.5526300000000006
20,1989-05-22,-1.4984400000000022,0.5953050000000033,-5.204079999999998,2.5526399999999967
21,1989-05-29,-0.1057699999999997,0.5384700000000002,-3.243359999999999,2.5526300000000006
22,1989-06-05,0.8641199999999998,0.5111999999999988,-1.8096000000000032,2.5526300000000006
23,1989-06-12,-0.44565000000000055,0.4818300000000022,-4.316829999999996,2.5526300000000006
24,1989-06-19,-0.2527600000000021,0.4304599999999965,-3.8305800000000048,2.5526300000000006
25,1989-06-26,0.2344099999999969,0.39787000000000106,-2.4847599999999943,2.5526299999999935
26,1989-07-03,0.005320000000004654,0.3768400000000014,-2.634680000000003,2.5526300000000077
27,1989-07-10,0.6698299999999975,0.3559999999999981,-1.6702799999999982,2.5526299999999935
28,1989-07-17,0.5022299999999973,0.35770000000000124,-2.02843,2.5526300000000077
29,1989-07-24,0.9809300000000007,0.348239999999997,-1.3563000000000045,2.5526299999999935
30,1989-07-31,1.124670000000009,0.36084000000000316,-1.0962299999999985,2.5526300000000077
31,1989-08-07,2.8373500000000007,0.4083299999999994,0.5877200000000045,2.5526299999999935
32,1989-08-14,1.0421399999999963,0.42027000000000214,-1.3397700000000015,2.5526300000000077
33,1989-08-21,3.4911299999999983,0.41359999999999886,0.9811300000000003,2.5526299999999935
34,1989-08-28,8.55771,0.7324200000000012,5.954749999999997,2.5526300000000077
35,1989-09-04,-0.00612000000000279,0.7213899999999995,-2.8019899999999964,2.5526299999999935
36,1989-09-11,0.6419399999999982,0.620669999999997,-1.9300700000000006,2.5526299999999935
37,1989-09-18,-0.19052999999999543,0.556440000000002,-2.8065700000000007,2.5526200000000046
38,1989-09-25,-0.10737999999999914,0.4948699999999988,-2.6151200000000046,2.5526399999999967
39,1989-10-02,0.3739500000000078,0.4480700000000013,-2.016999999999996,2.5526100000000014
40,1989-10-09,3.0213199999999887,0.4565200000000047,0.7233499999999964,2.552599999999998
41,1989-10-16,3.4550899999999984,0.5304199999999923,1.082730000000005,2.5527000000000015
42,1989-10-23,4.566280000000006,0.7132500000000022,2.002759999999995,2.552599999999998
43,1989-10-30,3.5982800000000026,0.7723399999999998,0.975830000000002,2.5526000000000124
44,1989-11-06,5.141140000000007,1.0589000000000013,2.2216000000000022,2.5526999999999873
45,1989-11-13,0.137439999999998,0.910499999999999,-2.6289500000000032,2.530000000000001
46,1989-11-20,0.14053999999998723,0.7527799999999942,-2.4375,2.507400000000004
47,1989-11-27,1.5838700000000046,0.7431700000000063,-0.9690900000000013,2.507400000000004
48,1989-12-04,-0.0870699999999971,0.6451300000000018,-2.5412099999999995,2.4998999999999967
49,1989-12-11,7.684730000000002,0.6349699999999956,5.251570000000001,2.4998999999999967
50,1989-12-18,36.825329999999994,3.065739999999998,31.90736,2.4998000000000076
51,1989-12-25,1.804169999999985,3.000060000000005,-3.0436999999999976,2.4998999999999967
52,1990-01-01,1.673310000000015,2.40334,-2.5524500000000003,2.4998999999999967
53,1990-01-08,4.3969000000000165,2.249989999999997,0.3303799999999981,2.4998999999999967
54,1990-01-15,10.405010000000004,2.497410000000002,6.080349999999999,2.4998999999999967
55,1990-01-22,23.065259999999995,3.375950000000003,17.833380000000002,2.499800000000022
56,1990-01-29,9.56547999999998,3.8504099999999966,3.8114549999999996,2.4998999999999967
57,1990-02-05,10.95953,4.359049999999996,4.663127,2.4998999999999967
58,1990-02-12,1.542950000000019,3.7781499999999966,-4.133489000000001,2.4997999999999934
59,1990-02-19,1.2234499999999855,2.9903500000000065,-3.6962919999999997,2.4998999999999967
60,1990-02-26,21.142539999999997,4.215059999999994,15.010369,2.4998999999999967
61,1990-03-05,17.97526000000002,5.411410000000018,10.640849999999999,2.4998999999999967
62,1990-03-12,-1.4700200000000336,4.6282799999999895,-8.214609999999999,2.462200000000024
