,Start time of weekly time step,MIKE SHE GW recharge (mm),MIKE SHE Baseflow (mm),MIKE SHE Storage change (mm),MIKE SHE Pumping (mm)
0,1989-01-02,2.599037,1.2736212,0.05260618,1.08055
1,1989-01-09,4.692043,1.3386158,2.0947948199999997,1.0805490000000002
2,1989-01-16,0.6447598000000001,1.34193,-1.957102,1.0805499999999997
3,1989-01-23,-0.5007415000000002,1.0767420000000003,-2.83938,1.0805500000000006
4,1989-01-30,0.6454316999999996,0.9016109999999999,-1.5186289999999998,1.0805499999999997
5,1989-02-06,0.3382690000000004,0.835197,-1.754988,1.0805489999999995
6,1989-02-13,7.2179210000000005,1.0776149999999998,4.8644549999999995,1.0805500000000006
7,1989-02-20,9.196912999999999,1.4390540000000014,6.464074,1.0805500000000006
8,1989-02-27,4.809645000000003,2.2214899999999993,1.3083390000000001,1.0805489999999995
9,1989-03-06,0.04305699999999746,1.7571429999999992,-2.996563,1.080553
10,1989-03-13,11.862672000000003,2.624969,7.937912999999999,1.0805499999999988
11,1989-03-20,19.01213,3.9297520000000006,13.732760000000003,1.0805500000000006
12,1989-03-27,-1.8007140000000064,3.8892019999999974,-7.168850000000003,1.0805500000000006
13,1989-04-03,-0.7581429999999898,2.7113260000000032,-4.784079999999999,1.0805500000000006
14,1989-04-10,-1.52093,2.0656229999999987,-4.996877,1.0805399999999992
15,1989-04-17,0.44115999999999644,1.6749989999999997,-2.580795,1.0805599999999984
16,1989-04-24,0.45104999999999507,1.4672599999999996,-2.517965,1.0805400000000027
17,1989-05-01,-1.7066499999999962,1.098110000000002,-5.239315,1.0805499999999988
18,1989-05-08,-0.2504600000000039,0.8241299999999967,-2.762861,1.0805499999999988
19,1989-05-15,-0.28688999999999965,0.6757200000000054,-5.278136000000001,1.0805500000000023
20,1989-05-22,0.4467599999999976,0.5503999999999962,-6.585951,1.0805499999999988
21,1989-05-29,0.33451000000000874,0.49096999999999724,-3.8182399999999994,1.0805499999999988
22,1989-06-05,0.3093899999999934,0.46754000000000673,-2.3847200000000015,1.0805500000000023
23,1989-06-12,0.27854000000000667,0.43850999999999374,-5.20908,1.0805499999999988
24,1989-06-19,1.4406499999999909,0.40129000000000303,-4.7888899999999985,1.0805499999999988
25,1989-06-26,0.5167400000000058,0.3766000000000034,-2.4965800000000016,1.0805500000000023
26,1989-07-03,0.13325999999999993,0.35804999999999154,-2.1636200000000017,1.0805499999999988
27,1989-07-10,0.6036499999999947,0.34102000000000743,-1.0933999999999955,1.0805499999999988
28,1989-07-17,0.21648000000001133,0.33270999999999873,-1.545880000000004,1.0805500000000023
29,1989-07-24,0.8031199999999927,0.3198499999999953,-0.8966700000000003,1.0805500000000023
30,1989-07-31,0.5904900000000026,0.31640000000000157,-1.0015499999999946,1.0805499999999952
