,Start time of weekly time step,MIKE SHE GW recharge (mm),MIKE SHE Baseflow (mm),MIKE SHE Storage change (mm),MIKE SHE Pumping (mm)
0,1989-01-02,2.5923836,1.5970899,-0.304846,1.49684
1,1989-01-09,4.5786933,1.6291011,1.6436929999999998,1.496841
2,1989-01-16,0.5926302999999997,1.6049129999999998,-2.3208541,1.4968400000000002
3,1989-01-23,-0.42559719999999945,1.3476979999999994,-3.0831619,1.4968409999999999
4,1989-01-30,0.5259499999999999,1.1475880000000007,-1.9320560000000002,1.4968399999999997
5,1989-02-06,0.320157,1.0329239999999995,-2.022378999999999,1.4968409999999999
6,1989-02-13,6.146843999999998,1.1348280000000006,3.7026519999999996,1.496837000000001
7,1989-02-20,7.611810000000002,1.380469999999999,4.921949,1.4968399999999988
8,1989-02-27,3.906803,1.8844180000000001,0.7062630000000001,1.4968400000000006
9,1989-03-06,0.24766799999999733,1.645697000000002,-2.729228,1.4968400000000006
10,1989-03-13,10.225292000000003,2.1504319999999986,6.739089,1.4968500000000002
11,1989-03-20,16.665316000000004,2.9624270000000017,12.388789000000001,1.4968399999999988
12,1989-03-27,-0.6096840000000086,3.173378999999997,-5.111970000000001,1.4968399999999988
13,1989-04-03,-0.06999599999999617,2.5320000000000036,-3.9307730000000003,1.4968400000000024
14,1989-04-10,-1.1488900000000015,2.069081999999998,-4.610980999999999,1.4968399999999988
15,1989-04-17,0.568950000000001,1.7364089999999983,-2.4863420000000005,1.4968399999999988
16,1989-04-24,0.6512299999999982,1.563958000000003,-2.4701722,1.4968400000000024
17,1989-05-01,-1.9387399999999957,1.1965740000000018,-5.3511828,1.4968399999999988
18,1989-05-08,-0.04286000000000456,0.9397719999999978,-2.616957,1.4968399999999988
19,1989-05-15,-0.7980099999999908,0.8053499999999971,-5.217202,1.4968400000000024
20,1989-05-22,-0.7302700000000044,0.6663999999999959,-6.25178,1.4968399999999988
21,1989-05-29,0.02978999999999843,0.5992000000000104,-3.68666,1.4968399999999988
22,1989-06-05,0.4329000000000036,0.5655999999999963,-2.10492,1.4968399999999988
23,1989-06-12,-0.22467000000000326,0.5338899999999995,-5.0295200000000015,1.4968399999999988
24,1989-06-19,0.7350399999999979,0.4859700000000018,-4.921879999999998,1.496840000000006
25,1989-06-26,0.31150000000000233,0.45523000000000025,-2.5552899999999994,1.4968399999999988
26,1989-07-03,0.010939999999997951,0.4246399999999966,-2.1641699999999986,1.4968399999999988
27,1989-07-10,0.6257799999999989,0.4029000000000025,-1.2214000000000027,1.4968399999999988
28,1989-07-17,0.43645999999999674,0.401609999999998,-1.549030000000002,1.4968399999999988
29,1989-07-24,1.0128600000000034,0.389879999999998,-0.9301099999999991,1.4968399999999988
30,1989-07-31,0.7067600000000027,0.4042400000000015,-1.1063199999999966,1.496840000000006
31,1989-08-07,2.103120000000004,0.44787999999999784,0.2819199999999995,1.496849999999995
32,1989-08-14,0.7983199999999897,0.4549000000000092,-1.0227199999999996,1.496840000000006
33,1989-08-21,3.8278900000000107,0.4567699999999917,2.026219999999995,1.4968299999999957
34,1989-08-28,5.437669999999997,0.9577500000000043,3.1731400000000036,1.496850000000002
35,1989-09-04,0.03373999999999455,0.9115699999999975,-2.2009800000000013,1.4968399999999988
36,1989-09-11,0.6626499999999993,0.7955600000000018,-1.4591700000000003,1.4968399999999988
37,1989-09-18,-0.18941999999999837,0.7092000000000027,-2.3444000000000003,1.4968399999999988
38,1989-09-25,-0.10582999999999743,0.6235999999999962,-2.1956300000000013,1.4968399999999988
39,1989-10-02,0.2702600000000075,0.5566699999999969,-1.67183,1.496840000000006
40,1989-10-09,2.594559999999987,0.5526499999999999,0.7371700000000061,1.4968399999999988
