,Start time of weekly time step,MIKE SHE GW recharge (mm),MIKE SHE Baseflow (mm),MIKE SHE Storage change (mm),MIKE SHE Pumping (mm)
0,1989-01-02,2.2577853,1.1616217,0.7268519,0.3021984
1,1989-01-09,3.7198352999999997,1.2193225,2.1201361,0.30219850000000004
2,1989-01-16,1.2284211999999997,1.2718068000000002,-0.42422499999999985,0.3021984
3,1989-01-23,-0.2604229999999994,1.0800539999999996,-1.7168148000000003,0.30219869999999993
4,1989-01-30,1.310881199999999,0.9545120000000002,-0.015995199999999987,0.30219799999999997
5,1989-02-06,0.47432799999999986,0.9625219999999999,-0.8586406,0.3021990000000001
6,1989-02-13,7.630612000000003,1.4799289999999985,5.7746286,0.30219799999999997
7,1989-02-20,9.889387,2.1171380000000006,7.390659000000001,0.3021980000000002
8,1989-02-27,6.437094000000002,3.6797450000000005,2.36163,0.3021989999999999
9,1989-03-06,-0.32570900000000336,2.639051000000002,-3.35797,0.30219799999999974
10,1989-03-13,12.821245000000005,4.235428999999996,8.17907,0.30219900000000033
11,1989-03-20,17.772259,5.756179000000003,11.5578,0.30219799999999974
12,1989-03-27,-2.6909059999999982,4.98846,-8.202010000000001,0.3021980000000002
13,1989-04-03,-0.004510000000003345,3.3246900000000004,-3.7419200000000004,0.3021989999999999
14,1989-04-10,-1.5859900000000025,2.3544300000000007,-4.372419999999998,0.30219799999999974
15,1989-04-17,0.6385900000000007,1.886019999999995,-1.656410000000001,0.3021989999999999
16,1989-04-24,0.7595000000000027,1.7471099999999993,-1.50976,0.30219800000000063
17,1989-05-01,-1.2052699999999987,1.3564800000000048,-3.498047999999999,0.3021989999999999
18,1989-05-08,-0.08564000000000505,1.0675999999999988,-1.9267700000000003,0.3021989999999999
19,1989-05-15,0.5717700000000008,0.90428,-4.052721,0.30219799999999974
20,1989-05-22,1.5178999999999974,0.7738799999999983,-5.009104,0.3021989999999999
21,1989-05-29,0.4883600000000001,0.7076199999999986,-3.182662,0.30219800000000063
22,1989-06-05,0.3427700000000016,0.6883499999999998,-2.465153,0.3021989999999999
23,1989-06-12,0.7542199999999966,0.6454500000000039,-5.063351999999999,0.3021989999999999
24,1989-06-19,2.12406,0.5932400000000015,-3.4875500000000006,0.30219799999999974
25,1989-06-26,0.47093000000000984,0.5670499999999947,-1.50629,0.3021989999999999
26,1989-07-03,0.2857799999999884,0.5410400000000024,-1.345749999999999,0.3021989999999999
27,1989-07-10,0.2514500000000055,0.5154800000000037,-0.7648400000000031,0.30219800000000063
28,1989-07-17,0.10519000000000744,0.49437000000000353,-0.8420099999999984,0.3021989999999999
29,1989-07-24,0.793539999999993,0.4794499999999928,-0.12998999999999938,0.30219800000000063
30,1989-07-31,0.40990999999999644,0.5118500000000026,-0.5335400000000021,0.3021989999999999
31,1989-08-07,1.195130000000006,0.5618899999999982,0.18778000000000006,0.30219799999999886
32,1989-08-14,0.37586000000000297,0.563839999999999,-0.6273499999999999,0.3021989999999999
33,1989-08-21,3.8971700000000027,0.5607499999999987,2.88861,0.3021989999999999
34,1989-08-28,4.679309999999987,1.7161699999999982,2.54429,0.3022000000000009
35,1989-09-04,-0.6279899999999827,1.0876500000000036,-2.1306999999999974,0.30219999999999914
36,1989-09-11,0.15580999999998824,0.8583399999999983,-1.10407,0.3021900000000013
37,1989-09-18,-0.1962299999999999,0.749050000000004,-1.470200000000002,0.30219999999999914
38,1989-09-25,-0.12164999999998827,0.6532399999999967,-1.2881499999999981,0.3022000000000009
39,1989-10-02,0.08785999999999206,0.5964900000000029,-0.9440600000000003,0.30219999999999914
40,1989-10-09,2.1431599999999946,0.6140599999999949,1.1691000000000003,0.3022000000000009
41,1989-10-16,1.7136799999999965,0.6799100000000067,0.6777099999999976,0.30219999999999914
42,1989-10-23,2.94559000000001,0.9792499999999933,1.5945300000000024,0.3022000000000009
43,1989-10-30,1.5301199999999966,0.9882400000000047,0.17029999999999745,0.30219999999999914
44,1989-11-06,1.978909999999999,1.0686299999999989,0.5373000000000019,0.3021899999999995
45,1989-11-13,-0.2083900000000085,0.8804700000000025,-1.4567699999999988,0.3022000000000009
46,1989-11-20,0.5046200000000027,0.7488199999999949,-0.6064900000000009,0.30219999999999914
47,1989-11-27,0.6944100000000049,0.7601900000000086,-0.4280000000000008,0.3022000000000009
48,1989-12-04,-0.11471999999999127,0.6568999999999932,-1.1290900000000015,0.30219999999999914
49,1989-12-11,5.908029999999997,0.7157899999999984,4.8345800000000025,0.3022000000000009
50,1989-12-18,46.82277000000002,6.975039999999993,39.48258,0.30219999999999914
51,1989-12-25,1.2963499999999613,5.722540000000009,-4.747260000000001,0.3021900000000013
52,1990-01-01,2.127679999999998,4.072980000000001,-2.3737899999999996,0.30219999999999914
53,1990-01-08,5.767070000000018,4.123539999999991,1.2193900000000006,0.30219999999999914
54,1990-01-15,14.608409999999992,5.734490000000008,8.51297,0.3022000000000027
55,1990-01-22,28.742320000000007,9.739670000000004,18.88698,0.30219999999999914
56,1990-01-29,11.421719999999993,9.69583,1.8201999999999998,0.30219999999999914
57,1990-02-05,11.648860000000013,10.995379999999983,1.1947600000000023,0.30219999999999914
58,1990-02-12,3.159990000000022,9.077740000000006,-5.483220000000003,0.3021899999999995
59,1990-02-19,1.1765999999999508,6.4030500000000075,-5.911610000000003,0.3022000000000027
60,1990-02-26,19.319909999999993,9.04622999999998,10.366460000000004,0.30219999999999914
61,1990-03-05,16.110840000000053,10.532820000000015,6.100929999999998,0.30219999999999914
62,1990-03-12,-5.111980000000017,7.473819999999989,-13.356749999999998,0.3021899999999995
63,1990-03-19,3.414829999999995,5.652240000000006,-2.849490000000003,0.30219999999999914
64,1990-03-26,-3.2255700000000047,3.7178499999999985,-7.4733199999999975,0.3022000000000027
65,1990-04-02,-1.0000699999999938,2.632470000000012,-4.089549999999999,0.30219999999999914
66,1990-04-09,0.28494000000000597,2.151309999999995,-2.3125600000000013,0.3021899999999995
67,1990-04-16,0.6714399999999898,2.0524599999999964,-1.8353499999999983,0.30219999999999914
68,1990-04-23,0.02694999999997094,1.7317600000000084,-2.3145300000000013,0.3022000000000027
69,1990-04-30,-0.16799999999994952,1.3706099999999992,-4.363529999999999,0.30219999999999914
70,1990-05-07,0.36995999999999185,1.0492399999999975,-2.6059040000000007,0.30219999999999914
71,1990-05-14,1.1879299999999944,1.0265400000000113,-0.9041870000000003,0.3021899999999995
72,1990-05-21,-0.24725000000000819,0.9093299999999829,-3.6251939999999996,0.30219999999999914
73,1990-05-28,-0.20517000000000962,0.8281499999999937,-4.163419,0.3022000000000027
74,1990-06-04,0.09690999999997985,0.7912400000000162,-2.7407269999999997,0.30219999999999914
75,1990-06-11,-0.26697999999998956,0.7459499999999935,-3.394763,0.3021899999999995
76,1990-06-18,0.6371599999999944,0.7086500000000058,-1.6393399999999998,0.30219999999999914
77,1990-06-25,0.07779000000004999,0.7056900000000041,-1.6800049999999995,0.3022000000000027
78,1990-07-02,0.601669999999956,0.6954700000000003,-0.7784680000000002,0.30219999999999914
79,1990-07-09,0.5814100000000053,0.6905799999999829,-0.9233430000000009,0.30219999999999914
80,1990-07-16,-0.3029300000000035,0.6394800000000203,-1.6723199999999991,0.3021899999999995
81,1990-07-23,-0.04873999999995249,0.60123999999999,-1.3048300000000008,0.30219999999999914
82,1990-07-30,-0.13037000000002763,0.5553699999999822,-1.5253499999999995,0.3022000000000027
83,1990-08-06,0.1150299999999902,0.5269000000000119,-0.9551700000000007,0.3021899999999995
84,1990-08-13,1.1596999999999866,0.5323300000000017,0.20546000000000042,0.30219999999999914
85,1990-08-20,0.3843800000000215,0.5557900000000018,-0.6442899999999998,0.30219999999999914
86,1990-08-27,0.0997499999999718,0.5213800000000219,-0.8449300000000015,0.3022000000000027
87,1990-09-03,1.8415600000000154,0.5422599999999989,0.8757500000000018,0.3021899999999995
88,1990-09-10,0.22347000000002026,0.554729999999978,-0.8567100000000014,0.30219999999999914
89,1990-09-17,1.8775100000000293,0.5947700000000111,0.8537600000000012,0.30219999999999914
90,1990-09-24,8.961099999999988,1.3999099999999771,7.181411000000001,0.30219999999999914
91,1990-10-01,6.3589999999999804,1.5746200000000385,4.392910999999999,0.3022000000000027
92,1990-10-08,4.5709999999999695,1.945779999999985,2.221594,0.3021899999999995
93,1990-10-15,-0.6420999999999708,1.4355700000000127,-2.473575,0.30219999999999914
94,1990-10-22,0.45580000000001064,1.0996399999999653,-1.0298869999999996,0.30219999999999914
95,1990-10-29,9.006799999999998,1.7554400000000214,6.852014,0.3022000000000027
96,1990-11-05,0.02749999999997499,1.588799999999992,-1.9572037999999998,0.3021899999999995
