,Start time of weekly time step,MIKE SHE GW recharge (mm),MIKE SHE Baseflow (mm),MIKE SHE Storage change (mm),MIKE SHE Pumping (mm)
0,1989-01-02,2.1807574,2.8584012999999997,-1.1502,0.2039074
1,1989-01-09,3.5798921000000004,2.6985403000000003,0.4171622999999999,0.2039074
2,1989-01-16,0.5211635000000001,2.5594133999999986,-2.4934563,0.20390740000000002
3,1989-01-23,-0.258833000000001,2.1375850000000014,-2.8245460000000002,0.20390750000000002
4,1989-01-30,0.10554500000000022,1.8072679999999988,-2.108065999999999,0.2039072999999999
5,1989-02-06,0.027791000000000565,1.5801030000000011,-1.9413440000000008,0.20390700000000006
6,1989-02-13,5.242255999999999,1.5686519999999984,3.2860760000000004,0.20390799999999998
7,1989-02-20,4.144955000000001,1.8987900000000018,1.838825,0.20390700000000006
8,1989-02-27,4.057053999999997,2.2281189999999995,1.403543,0.20390799999999998
9,1989-03-06,0.9380730000000028,2.053279,-1.529103,0.20390699999999984
10,1989-03-13,11.412012999999998,2.9115530000000014,8.031445,0.20390700000000006
11,1989-03-20,13.256346000000004,3.722096999999998,8.994294,0.2039080000000002
12,1989-03-27,-0.27316600000000335,3.779958999999998,-4.683706000000001,0.20390700000000006
13,1989-04-03,-0.019905000000001394,3.097157000000003,-3.64924,0.20390799999999976
14,1989-04-10,-1.1778720000000007,2.603721,-4.5511837,0.2039080000000002
15,1989-04-17,0.5416500000000042,2.2169600000000003,-2.1601423,0.20390700000000006
16,1989-04-24,1.1300299999999908,2.033297999999995,-1.5070000000000006,0.20390799999999976
17,1989-05-01,-1.118629999999996,1.7797390000000064,-3.801428999999999,0.20390700000000006
18,1989-05-08,0.03768000000000171,1.518388999999999,-2.057139000000001,0.2039080000000002
19,1989-05-15,-0.48282999999999987,1.3603009999999998,-2.98677,0.20390699999999962
20,1989-05-22,-0.6922700000000006,1.1562940000000026,-2.816270000000001,0.2039080000000002
21,1989-05-29,0.5753100000000018,1.0170679999999948,-1.100909999999999,0.20390700000000006
22,1989-06-05,0.7196399999999983,0.9568859999999972,-0.7343100000000007,0.2039080000000002
23,1989-06-12,0.1000399999999999,0.9047120000000035,-1.96903,0.20390700000000006
24,1989-06-19,0.22672000000000025,0.7957849999999951,-1.8361799999999988,0.2039079999999993
25,1989-06-26,0.3213700000000017,0.7256230000000059,-1.3764199999999995,0.2039080000000002
26,1989-07-03,0.39007999999999754,0.6661769999999976,-1.5997900000000023,0.20390700000000006
27,1989-07-10,0.6504400000000032,0.6252800000000036,-0.6597299999999997,0.2039080000000002
28,1989-07-17,0.5789400000000029,0.6371800000000007,-0.9413599999999995,0.20390700000000006
29,1989-07-24,1.0014599999999945,0.6165199999999942,-0.16226999999999947,0.2039080000000002
30,1989-07-31,0.8846300000000014,0.6564400000000035,-0.2069599999999987,0.20390700000000006
31,1989-08-07,2.70082,0.7651299999999992,1.509599999999999,0.2039079999999993
32,1989-08-14,1.408210000000004,0.8021400000000014,0.06337999999999866,0.20390700000000006
33,1989-08-21,3.58202,0.8212400000000031,2.0574400000000033,0.2039080000000002
34,1989-08-28,10.257049999999992,1.6314100000000025,8.186249999999998,0.20390700000000006
35,1989-09-04,0.4763900000000092,1.5997500000000002,-1.6257899999999985,0.2039080000000002
36,1989-09-11,0.9727299999999985,1.4265199999999965,-0.9511600000000016,0.2039079999999993
37,1989-09-18,-0.05922999999999945,1.2881499999999946,-1.9996599999999987,0.20390700000000006
38,1989-09-25,-0.02983000000000402,1.123260000000002,-1.7421299999999995,0.2039080000000002
39,1989-10-02,0.7343999999999937,1.0021799999999956,-0.7905300000000004,0.20390700000000006
40,1989-10-09,3.2440300000000093,1.0486700000000013,1.7869099999999989,0.20390700000000095
41,1989-10-16,4.192399999999992,1.23378000000001,2.54007,0.20390799999999842
42,1989-10-23,5.536990000000003,1.7166100000000029,3.3648000000000007,0.2039080000000002
43,1989-10-30,4.064819999999997,1.7820199999999886,1.8148199999999992,0.20390700000000095
44,1989-11-06,10.090210000000013,2.6511100000000027,6.894893000000001,0.2039080000000002
45,1989-11-13,0.1583999999999861,2.3879400000000004,-2.7513239999999994,0.20390699999999917
46,1989-11-20,0.2815700000000021,2.024159999999995,-2.234769,0.20390700000000095
47,1989-11-27,1.5716199999999958,1.8881599999999992,-0.8035100000000011,0.20390799999999842
48,1989-12-04,-0.14813999999998373,1.625460000000004,-2.236509999999999,0.20390700000000095
49,1989-12-11,10.52124999999998,1.5661300000000153,8.496096999999999,0.2039030000000004
50,1989-12-18,37.694500000000005,5.443589999999986,31.437423,0.2039099999999987
51,1989-12-25,3.977640000000008,5.803240000000002,-2.662959999999998,0.20391000000000048
52,1990-01-01,3.627129999999994,5.307240000000007,-2.4745600000000003,0.20391000000000048
53,1990-01-08,5.0915099999999995,5.15370999999999,-0.8430999999999997,0.20391000000000048
54,1990-01-15,9.755740000000003,5.399519999999995,3.5563399999999987,0.20389999999999908
55,1990-01-22,20.794310000000024,6.399619999999999,13.517979999999998,0.20391000000000048
56,1990-01-29,9.78810999999996,6.988470000000007,1.8759200000000007,0.20391000000000048
57,1990-02-05,8.459170000000029,7.488370000000003,0.017720000000004177,0.2039099999999987
58,1990-02-12,1.5468500000000063,6.82956999999999,-6.1622699999999995,0.20390000000000086
59,1990-02-19,1.0017299999999523,5.815420000000017,-5.701290000000004,0.20391000000000048
60,1990-02-26,19.297990000000027,6.974959999999982,11.435390000000002,0.2039099999999987
