,Start time of weekly time step,MIKE SHE GW recharge (mm),MIKE SHE Baseflow (mm),MIKE SHE Storage change (mm),MIKE SHE Pumping (mm)
0,1989-01-02,2.069001,1.7120886,-2.121136,1.320606
1,1989-01-09,5.381212,1.6845244,1.1685885999999999,1.333629
2,1989-01-16,0.5808406000000002,1.6630521999999996,-3.6577545999999996,1.3336290000000002
3,1989-01-23,-0.3374986,1.4808862000000005,-4.392961000000001,1.3336290000000002
4,1989-01-30,-0.24474899999999966,1.3205875999999996,-4.067646999999999,1.3336290000000002
5,1989-02-06,0.600289000000001,1.2320320000000002,-3.0838599999999996,1.3336279999999991
6,1989-02-13,13.208368999999998,1.493177000000001,9.145641,1.3336300000000012
7,1989-02-20,4.904632000000003,1.8032419999999991,0.45217999999999936,1.3336299999999994
8,1989-02-27,4.688834,1.8921869999999998,0.15932000000000013,1.3336299999999994
9,1989-03-06,2.5173099999999984,1.7309159999999988,-1.9850279999999998,1.3336300000000012
10,1989-03-13,14.886484999999993,2.2968800000000016,9.743569,1.3336299999999994
11,1989-03-20,18.794915000000003,2.883581999999997,12.990998000000001,1.3336199999999998
12,1989-03-27,0.17680000000000007,2.9206230000000026,-5.852076,1.3336299999999994
13,1989-04-03,-0.737889999999993,2.304978000000002,-6.038371,1.3336299999999994
14,1989-04-10,-2.3065300000000093,1.8624309999999973,-7.4680480000000005,1.3336299999999994
15,1989-04-17,0.6763500000000136,1.5659410000000022,-3.740303,1.333630000000003
16,1989-04-24,1.3141299999999916,1.4692410000000002,-3.152951999999999,1.3336299999999994
17,1989-05-01,-2.955929999999995,1.301470000000002,-8.02568,1.3336299999999994
18,1989-05-08,-0.6729900000000058,1.1386909999999943,-4.767760000000003,1.3336299999999994
19,1989-05-15,-3.295020000000001,1.0343780000000038,-8.845770000000002,1.3075800000000015
20,1989-05-22,-2.6879199999999983,0.9172969999999978,-7.367019999999997,1.307579999999998
21,1989-05-29,0.32078999999999525,0.8624170000000007,-3.399160000000002,1.2815399999999997
22,1989-06-05,2.734710000000007,0.8783499999999975,-0.2980400000000003,1.28153
23,1989-06-12,-1.3612700000000046,0.842373000000002,-6.273959999999995,1.2815399999999997
24,1989-06-19,-1.1433199999999957,0.7757930000000002,-5.528210000000001,1.3075800000000015
25,1989-06-26,-0.09964000000000084,0.7433350000000019,-3.698219999999999,1.2815399999999997
26,1989-07-03,-0.4651500000000084,0.7166599999999974,-4.470329999999997,1.2815300000000036
27,1989-07-10,1.3873700000000042,0.7003449999999987,-1.4834400000000016,1.2815399999999997
28,1989-07-17,0.7780600000000035,0.7088499999999982,-3.088239999999999,1.3075799999999944
29,1989-07-24,0.8820700000000059,0.678908000000007,-2.349330000000009,1.2815300000000036
30,1989-07-31,3.0511299999999935,0.7124139999999954,0.29798999999999864,1.2815399999999997
31,1989-08-07,4.296619999999997,0.7488290000000006,1.4011899999999997,1.2815299999999965
32,1989-08-14,1.272909999999996,0.7536089999999973,-2.325109999999995,1.3075900000000047
33,1989-08-21,2.3002800000000008,0.7042739999999981,-1.3920200000000023,1.2815299999999965
34,1989-08-28,10.257050000000007,0.9473170000000053,6.967970000000008,1.2815399999999997
35,1989-09-04,1.4076199999999943,0.9559890000000024,-2.2750000000000057,1.2815300000000036
36,1989-09-11,2.0761400000000094,0.8807349999999943,-1.3554400000000015,1.2815399999999997
37,1989-09-18,0.6177799999999962,0.8787459999999996,-3.019849999999991,1.3075800000000015
38,1989-09-25,-0.19531999999999528,0.8022150000000039,-3.6548800000000057,1.2815399999999997
39,1989-10-02,0.779910000000001,0.7617019999999997,-2.4821000000000026,1.2815299999999965
40,1989-10-09,4.751429999999999,0.8174250000000001,1.6925700000000035,1.2815399999999997
41,1989-10-16,8.438400000000001,1.0361350000000016,5.086839999999995,1.2815399999999997
42,1989-10-23,6.456569999999999,1.2376250000000013,2.767160000000004,1.3075800000000015
43,1989-10-30,5.0424699999999945,1.2513329999999954,1.3920600000000007,1.2815399999999997
44,1989-11-06,8.425609999999992,1.466228000000001,4.464129999999997,1.2815399999999997
45,1989-11-13,0.3081900000000104,1.3410060000000001,-3.547060000000002,1.2815300000000036
46,1989-11-20,-0.007989999999992392,1.173636000000002,-3.637039999999999,1.2815399999999997
47,1989-11-27,1.1983899999999892,1.1311989999999952,-2.317689999999999,1.2815399999999997
48,1989-12-04,-0.1596800000000087,1.0432790000000054,-3.6199199999999934,1.3075799999999944
49,1989-12-11,9.933750000000003,0.9960489999999993,6.582529999999991,1.2815400000000068
50,1989-12-18,36.24438000000001,2.664552999999998,30.955220000000004,1.2815300000000036
