SZ_DETAIL water balance	  - accumulated	 : 	 1989  1  2  6  0	 2022  7 11  6  0 		Data type:	Storage depth		[millimeter]                                                                                
 SM CI OL RIV SZ                                                                		Sub-catchment no.:	 13
Flow Result File : DK1_HIP_500m
Title : DK1_HIP_500m     Text :  
                     	qszprecip	qrech	qrechmp	qolszpos	qolszneg	qetsz	qszin	qszout	dszsto	qszabsex	qszdrin	qszdrout	qszdrtorivin	qszdrtorivex	qszdrtoM11HPoint	qszrivneg	qszrivpos	qszfloodneg	qszfloodpos	qgihbpos	qgihbneg	qirrwell	qszdrtoMouse	qszMousepos	qszMouseneg	qSzExtSink	qSzExtSource	cross time step	Error
 1989  1  2  6  0	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    
 1989  1  9  6  0	   0.000000    	  -1.799787    	 -0.1742487    	   0.000000    	   0.000000    	  0.3450478E-09	  -1.329489    	   1.785947    	  -2.231530    	   1.058839    	   0.000000    	   0.000000    	   1.094887    	   0.000000    	   0.000000    	 -0.1739370E-03	   1.595566    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1006070E-04
 1989  1 16  6  0	   0.000000    	  -6.507864    	 -0.8320414    	  0.2629597E-02	   0.000000    	  0.1514369E-02	  -2.673716    	   3.545374    	 -0.9897994    	   2.117678    	   0.000000    	   0.000000    	   2.216749    	   0.000000    	   0.000000    	 -0.3519476E-03	   3.119820    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6913220E-05
 1989  1 23  6  0	   0.000000    	  -6.664761    	 -0.8384767    	  0.7033278E-02	   0.000000    	  0.1514369E-02	  -4.014982    	   5.286861    	  -4.853735    	   3.176517    	   0.000000    	   0.000000    	   3.284358    	   0.000000    	   0.000000    	 -0.5262414E-03	   4.616195    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.3709533E-05
 1989  1 30  6  0	   0.000000    	  -6.709852    	 -0.9749323    	  0.9128755E-02	   0.000000    	  0.1514377E-02	  -5.348014    	   7.002561    	  -8.332364    	   4.235355    	   0.000000    	   0.000000    	   4.156073    	   0.000000    	   0.000000    	 -0.6761891E-03	   5.961214    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.6800808E-05
 1989  2  6  6  0	   0.000000    	  -7.182384    	  -1.302755    	  0.9980123E-02	 -0.1343847E-03	  0.2024994E-02	  -6.673973    	   8.695054    	  -10.93754    	   5.294194    	   0.000000    	   0.000000    	   4.882198    	   0.000000    	   0.000000    	 -0.8063541E-03	   7.214277    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1351169E-03
 1989  2 13  6  0	   0.000000    	  -8.295417    	  -1.570887    	  0.9980123E-02	 -0.1996943E-02	  0.2024994E-02	  -7.994776    	   10.37206    	  -12.85364    	   6.353033    	   0.000000    	   0.000000    	   5.583449    	   0.000000    	   0.000000    	 -0.9244021E-03	   8.397223    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1276978E-03
 1989  2 20  6  0	   0.000000    	  -20.27555    	  -3.304456    	  0.1045310E-01	 -0.2750823E-02	  0.2024995E-02	  -9.320395    	   12.07034    	  -3.091785    	   7.411872    	   0.000000    	   0.000000    	   6.733223    	   0.000000    	   0.000000    	 -0.1072979E-02	   9.768216    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1184240E-03
 1989  2 27  6  0	   0.000000    	  -23.09833    	  -3.974917    	  0.1267490E-01	 -0.2750823E-02	  0.1073292E-01	  -10.64850    	   13.78291    	  -4.005377    	   8.470711    	   0.000000    	   0.000000    	   8.140937    	   0.000000    	   0.000000    	 -0.1264642E-02	   11.31329    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1192109E-03
 1989  3  6  6  0	   0.000000    	  -27.17118    	  -4.612105    	  0.1551888E-01	 -0.2750823E-02	  0.2408441E-01	  -11.97559    	   15.49724    	  -3.796085    	   9.529550    	   0.000000    	   0.000000    	   9.651034    	   0.000000    	   0.000000    	 -0.1468046E-02	   12.84189    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1330935E-03
 1989  3 13  6  0	   0.000000    	  -29.66686    	  -5.575617    	  0.1769028E-01	 -0.2750823E-02	  0.5239146E-01	  -13.29822    	   17.19876    	  -4.536878    	   10.58839    	   0.000000    	   0.000000    	   10.94752    	   0.000000    	   0.000000    	 -0.1652841E-02	   14.27734    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1178620E-03
 1989  3 20  6  0	   0.000000    	  -41.84336    	  -7.355781    	  0.2854556E-01	 -0.2613859E-01	  0.6901921E-01	  -14.63092    	   18.94423    	   3.842444    	   11.64723    	   0.000000    	   0.000000    	   13.33848    	   0.000000    	   0.000000    	 -0.1905878E-02	   15.98829    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1135342E-03
 1989  3 27  6  0	   0.000000    	  -59.39742    	  -10.23974    	  0.4463955E-01	 -0.5292917E-01	  0.1431549    	  -15.97303    	   20.73715    	   17.13743    	   12.70607    	   0.000000    	   0.000000    	   16.94277    	   0.000000    	   0.000000    	 -0.2211751E-02	   17.95844    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4305531E-02
 1989  4  3  6  0	   0.000000    	  -58.68789    	  -10.94217    	  0.6174179E-01	 -0.7286926E-01	  0.2933114    	  -17.31658    	   22.54028    	   10.14044    	   13.76491    	   0.000000    	   0.000000    	   20.20443    	   0.000000    	   0.000000    	 -0.2519551E-02	   20.02124    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4304350E-02
 1989  4 10  6  0	   0.000000    	  -57.92192    	  -11.64244    	  0.7526969E-01	 -0.7286926E-01	  0.3728791    	  -18.65047    	   24.30790    	   4.566324    	   14.82374    	   0.000000    	   0.000000    	   22.33883    	   0.000000    	   0.000000    	 -0.2769116E-02	   21.81272    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.7186601E-02
 1989  4 17  6  0	   0.000000    	  -56.61134    	  -11.71649    	  0.7692875E-01	 -0.7286926E-01	  0.5965335    	  -19.97603    	   26.04237    	  -1.397469    	   15.88258    	   0.000000    	   0.000000    	   23.76551    	   0.000000    	   0.000000    	 -0.2983326E-02	   23.42220    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.8933960E-02
 1989  4 24  6  0	   0.000000    	  -56.19639    	  -13.09307    	  0.7692875E-01	 -0.7286926E-01	  0.6791530    	  -21.29516    	   27.75004    	  -4.510459    	   16.94142    	   0.000000    	   0.000000    	   24.82849    	   0.000000    	   0.000000    	 -0.3175440E-02	   24.90403    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.8947842E-02
