SZ_DETAIL water balance	  - accumulated	 : 	 1989  1  2  6  0	 2022  7 11  6  0 		Data type:	Storage depth		[millimeter]                                                                                
 SM CI OL RIV SZ                                                                		Sub-catchment no.:	 18
Flow Result File : DK1_HIP_500m
Title : DK1_HIP_500m     Text :  
                     	qszprecip	qrech	qrechmp	qolszpos	qolszneg	qetsz	qszin	qszout	dszsto	qszabsex	qszdrin	qszdrout	qszdrtorivin	qszdrtorivex	qszdrtoM11HPoint	qszrivneg	qszrivpos	qszfloodneg	qszfloodpos	qgihbpos	qgihbneg	qirrwell	qszdrtoMouse	qszMousepos	qszMouseneg	qSzExtSink	qSzExtSource	cross time step	Error
 1989  3 13  6  0	   0.000000    	  -16.66200    	  -4.192739    	  0.6211681    	   0.000000    	  0.2582257E-03	  -4.369248    	   4.529308    	  -5.151089    	   5.163969    	   0.000000    	   0.000000    	   13.21806    	   0.000000    	   0.000000    	   0.000000    	   6.842305    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.2274061E-05
 1989  3 20  6  0	   0.000000    	  -25.76786    	  -5.581516    	  0.6746145    	   0.000000    	  0.1731575E-02	  -4.803329    	   5.019392    	   1.967633    	   5.680366    	   0.000000    	   0.000000    	   15.26087    	   0.000000    	   0.000000    	   0.000000    	   7.548100    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.5355047E-05
 1989  3 27  6  0	   0.000000    	  -36.49854    	  -7.754877    	  0.7286459    	   0.000000    	  0.1484985E-01	  -5.235410    	   5.531020    	   10.53244    	   6.196763    	   0.000000    	   0.000000    	   18.19033    	   0.000000    	   0.000000    	   0.000000    	   8.294775    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1613850E-05
 1989  4  3  6  0	   0.000000    	  -35.94655    	  -8.175088    	  0.7825239    	   0.000000    	  0.6566469E-01	  -5.696371    	   5.989894    	   6.059806    	   6.713160    	   0.000000    	   0.000000    	   21.13800    	   0.000000    	   0.000000    	   0.000000    	   9.068956    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5134977E-05
 1989  4 10  6  0	   0.000000    	  -35.31855    	  -9.005766    	  0.8338127    	   0.000000    	  0.9521748E-01	  -6.150512    	   6.452833    	   2.697529    	   7.229556    	   0.000000    	   0.000000    	   23.35901    	   0.000000    	   0.000000    	   0.000000    	   9.806865    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.4328052E-05
 1989  4 17  6  0	   0.000000    	  -34.54727    	  -9.065755    	  0.8834170    	   0.000000    	  0.2599763    	  -6.683969    	   6.909744    	  -1.074391    	   7.745953    	   0.000000    	   0.000000    	   25.05892    	   0.000000    	   0.000000    	   0.000000    	   10.51338    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5868544E-06
 1989  4 24  6  0	   0.000000    	  -34.00541    	  -10.30076    	  0.9312197    	   0.000000    	  0.3028746    	  -7.143173    	   7.382683    	  -2.975400    	   8.262350    	   0.000000    	   0.000000    	   26.35990    	   0.000000    	   0.000000    	   0.000000    	   11.18572    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.7335680E-06
 1989  5  1  6  0	   0.000000    	  -33.74493    	  -11.77314    	  0.9771861    	   0.000000    	  0.4521759    	  -7.606329    	   7.838928    	  -4.277233    	   8.778747    	   0.000000    	   0.000000    	   27.50298    	   0.000000    	   0.000000    	   0.000000    	   11.85162    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5134977E-05
 1989  5  8  6  0	   0.000000    	  -32.91087    	  -11.77314    	   1.022907    	   0.000000    	  0.8219010    	  -8.161510    	   8.295069    	  -7.489617    	   9.295143    	   0.000000    	   0.000000    	   28.40023    	   0.000000    	   0.000000    	   0.000000    	   12.49989    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3887911E-05
 1989  5 15  6  0	   0.000000    	  -32.12017    	  -12.92211    	   1.068022    	   0.000000    	  0.9683642    	  -8.647168    	   8.763731    	  -9.128276    	   9.811540    	   0.000000    	   0.000000    	   29.08793    	   0.000000    	   0.000000    	   0.000000    	   13.11813    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.4328051E-05
 1989  5 22  6  0	   0.000000    	  -32.14215    	  -12.92211    	   1.113441    	   0.000000    	   1.741846    	  -9.282354    	   9.219513    	  -11.44814    	   10.32794    	   0.000000    	   0.000000    	   29.66904    	   0.000000    	   0.000000    	   0.000000    	   13.72298    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1467142E-06
 1989  5 29  6  0	   0.000000    	  -31.71795    	  -12.92211    	   1.160237    	   0.000000    	   2.758071    	  -9.896606    	   9.682273    	  -14.33237    	   10.84433    	   0.000000    	   0.000000    	   30.12247    	   0.000000    	   0.000000    	   0.000000    	   14.30166    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.5648475E-05
 1989  6  5  6  0	   0.000000    	  -31.47473    	  -13.52833    	   1.207417    	   0.000000    	   3.347136    	  -10.42008    	   10.15781    	  -16.00729    	   11.36073    	   0.000000    	   0.000000    	   30.49340    	   0.000000    	   0.000000    	 -0.3016041E-03	   14.86424    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.4401408E-05
 1989  6 12  6  0	   0.000000    	  -31.09502    	  -14.74607    	   1.252884    	   0.000000    	   3.604985    	  -10.87857    	   10.61647    	  -16.88629    	   11.87713    	   0.000000    	   0.000000    	   30.83922    	   0.000000    	   0.000000    	 -0.6955588E-03	   15.41596    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1467137E-05
 1989  6 19  6  0	   0.000000    	  -31.23958    	  -14.75095    	   1.299478    	   0.000000    	   5.035862    	  -11.52210    	   11.07623    	  -19.40965    	   12.39352    	   0.000000    	   0.000000    	   31.15712    	   0.000000    	   0.000000    	 -0.1105992E-02	   15.96117    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3521127E-05
 1989  6 26  6  0	   0.000000    	  -31.64175    	  -14.76001    	   1.348326    	   0.000000    	   6.819896    	  -12.13737    	   11.54959    	  -21.98930    	   12.90992    	   0.000000    	   0.000000    	   31.41083    	   0.000000    	   0.000000    	 -0.1510176E-02	   16.49137    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4841550E-05
 1989  7  3  6  0	   0.000000    	  -31.77419    	  -15.08806    	   1.397920    	   0.000000    	   7.857022    	  -12.68354    	   12.01106    	  -23.77974    	   13.42632    	   0.000000    	   0.000000    	   31.62671    	   0.000000    	   0.000000    	 -0.1898672E-02	   17.00840    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.2127347E-05
 1989  7 10  6  0	   0.000000    	  -32.34598    	  -15.16435    	   1.449137    	   0.000000    	   9.362042    	  -13.31655    	   12.47623    	  -25.72698    	   13.94271    	   0.000000    	   0.000000    	   31.81203    	   0.000000    	   0.000000    	 -0.2277795E-02	   17.51398    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4988264E-05
 1989  7 17  6  0	   0.000000    	  -32.01580    	  -16.25177    	   1.499989    	   0.000000    	   9.816523    	  -13.78720    	   12.98302    	  -26.69094    	   14.45911    	   0.000000    	   0.000000    	   31.98444    	   0.000000    	   0.000000    	 -0.2723063E-02	   18.00535    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2200705E-05
 1989  7 24  6  0	   0.000000    	  -32.20534    	  -16.67327    	   1.549756    	   0.000000    	   10.41193    	  -14.36754    	   13.44766    	  -27.80434    	   14.97550    	   0.000000    	   0.000000    	   32.17122    	   0.000000    	   0.000000    	 -0.3074210E-02	   18.49748    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3227700E-05
 1989  7 31  6  0	   0.000000    	  -32.15033    	  -17.89398    	   1.600383    	   0.000000    	   10.64143    	  -14.89448    	   13.95640    	  -28.08380    	   15.49190    	   0.000000    	   0.000000    	   32.35576    	   0.000000    	   0.000000    	 -0.3447265E-02	   18.98016    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3080987E-05
 1989  8  7  6  0	   0.000000    	  -31.75012    	  -19.44849    	   1.647900    	   0.000000    	   10.72749    	  -15.36804    	   14.47543    	  -28.32294    	   16.00830    	   0.000000    	   0.000000    	   32.59129    	   0.000000    	   0.000000    	 -0.4238801E-02	   19.44342    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1467129E-06
 1989  8 14  6  0	   0.000000    	  -31.03053    	  -22.66272    	   1.692481    	   0.000000    	   10.77003    	  -15.80978    	   15.04902    	  -27.32899    	   16.52469    	   0.000000    	   0.000000    	   32.89609    	   0.000000    	   0.000000    	 -0.4944057E-02	   19.90465    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.1173708E-05
 1989  8 21  6  0	   0.000000    	  -31.38660    	  -23.41661    	   1.736878    	   0.000000    	   10.95808    	  -16.33488    	   15.51837    	  -27.71604    	   17.04109    	   0.000000    	   0.000000    	   33.20829    	   0.000000    	   0.000000    	 -0.4944057E-02	   20.39637    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.9463029E-05
 1989  8 28  6  0	   0.000000    	  -31.81811    	  -27.00299    	   1.781274    	   0.000000    	   11.17324    	  -16.84981    	   16.15955    	  -25.41163    	   17.55749    	   0.000000    	   0.000000    	   33.53520    	   0.000000    	   0.000000    	 -0.4944057E-02	   20.88072    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.6015259E-05
 1989  9  4  6  0	   0.000000    	  -34.24129    	  -31.76050    	   1.820103    	   0.000000    	   11.19411    	  -17.30135    	   16.82032    	  -20.39836    	   18.07388    	   0.000000    	   0.000000    	   34.45825    	   0.000000    	   0.000000    	 -0.6441735E-02	   21.34127    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1019660E-04
 1989  9 11  6  0	   0.000000    	  -34.51962    	  -31.77067    	   1.859836    	   0.000000    	   11.28209    	  -17.83057    	   17.29499    	  -22.09280    	   18.59028    	   0.000000    	   0.000000    	   35.31629    	   0.000000    	   0.000000    	 -0.6441735E-02	   21.87662    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.6602113E-05
 1989  9 18  6  0	   0.000000    	  -34.42685    	  -32.92192    	   1.899174    	   0.000000    	   11.33057    	  -18.30682    	   17.78203    	  -22.87931    	   19.10668    	   0.000000    	   0.000000    	   36.01501    	   0.000000    	   0.000000    	 -0.6441735E-02	   22.40787    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3007630E-05
 1989  9 25  6  0	   0.000000    	  -34.47779    	  -32.97103    	   1.937853    	   0.000000    	   11.47832    	  -18.80727    	   18.25847    	  -24.58487    	   19.62308    	   0.000000    	   0.000000    	   36.61266    	   0.000000    	   0.000000    	 -0.6441735E-02	   22.93702    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3227700E-05
 1989 10  2  6  0	   0.000000    	  -34.40957    	  -33.20400    	   1.976074    	   0.000000    	   11.60917    	  -19.30121    	   18.73700    	  -26.08773    	   20.13947    	   0.000000    	   0.000000    	   37.09381    	   0.000000    	   0.000000    	 -0.6441735E-02	   23.45342    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.9829813E-05
 1989 10  9  6  0	   0.000000    	  -33.67411    	  -34.58078    	   2.013151    	   0.000000    	   11.69662    	  -19.77185    	   19.25485    	  -27.04349    	   20.65587    	   0.000000    	   0.000000    	   37.49636    	   0.000000    	   0.000000    	 -0.6441735E-02	   23.95983    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1423122E-04
 1989 10 16  6  0	   0.000000    	  -33.71329    	  -37.37838    	   2.047468    	   0.000000    	   11.70746    	  -20.21684    	   19.85409    	  -25.85909    	   21.17227    	   0.000000    	   0.000000    	   37.92810    	   0.000000    	   0.000000    	 -0.6441735E-02	   24.46464    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1907278E-05
 1989 10 23  6  0	   0.000000    	  -34.59011    	  -39.44095    	   2.078503    	   0.000000    	   11.70842    	  -20.65996    	   20.38947    	  -24.62017    	   21.68867    	   0.000000    	   0.000000    	   38.48000    	   0.000000    	   0.000000    	 -0.6441735E-02	   24.97258    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1203052E-04
 1989 10 30  6  0	   0.000000    	  -37.89701    	  -40.67277    	   2.108891    	   0.000000    	   11.70868    	  -21.10390    	   20.90875    	  -22.11547    	   22.20506    	   0.000000    	   0.000000    	   39.35783    	   0.000000    	   0.000000    	 -0.6441735E-02	   25.50638    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.5134978E-05
 1989 11  6  6  0	   0.000000    	  -41.08858    	  -41.58600    	   2.138744    	   0.000000    	   11.70868    	  -21.54802    	   21.42037    	  -20.14241    	   22.72146    	   0.000000    	   0.000000    	   40.33284    	   0.000000    	   0.000000    	 -0.6441735E-02	   26.04936    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1012324E-04
 1989 11 13  6  0	   0.000000    	  -47.69054    	  -42.71618    	   2.169618    	   0.000000    	   11.70868    	  -21.99049    	   21.95526    	  -15.22377    	   23.23786    	   0.000000    	   0.000000    	   41.92912    	   0.000000    	   0.000000    	 -0.6441735E-02	   26.62689    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.9683099E-05
 1989 11 20  6  0	   0.000000    	  -47.70321    	  -42.71761    	   2.199718    	   0.000000    	   11.70868    	  -22.43304    	   22.44608    	  -17.73646    	   23.75426    	   0.000000    	   0.000000    	   43.26975    	   0.000000    	   0.000000    	 -0.6441735E-02	   27.21829    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.5208334E-05
 1989 11 27  6  0	   0.000000    	  -47.52404    	  -42.87609    	   2.228431    	   0.000000    	   11.70868    	  -22.87620    	   22.93794    	  -19.96621    	   24.27065    	   0.000000    	   0.000000    	   44.30650    	   0.000000    	   0.000000    	 -0.6441735E-02	   27.79678    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.7115611E-05
 1989 12  4  6  0	   0.000000    	  -48.58499    	  -43.62374    	   2.255556    	   0.000000    	   11.70868    	  -23.31932    	   23.43574    	  -20.30981    	   24.78705    	   0.000000    	   0.000000    	   45.29189    	   0.000000    	   0.000000    	 -0.6441735E-02	   28.36540    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.7775822E-05
 1989 12 11  6  0	   0.000000    	  -48.35584    	  -43.65157    	   2.281306    	   0.000000    	   11.70868    	  -23.76317    	   23.92849    	  -22.44479    	   25.30345    	   0.000000    	   0.000000    	   46.07595    	   0.000000    	   0.000000    	 -0.6441735E-02	   28.92394    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1665200E-04
 1989 12 18  6  0	   0.000000    	  -55.93378    	  -45.24548    	   2.306114    	   0.000000    	   11.70868    	  -24.20742    	   24.50605    	  -15.25452    	   25.81985    	   0.000000    	   0.000000    	   46.83764    	   0.000000    	   0.000000    	 -0.6441735E-02	   29.46931    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1503815E-04
 1989 12 25  6  0	   0.000000    	  -86.47577    	  -50.28722    	   2.341232    	   0.000000    	   11.70868    	  -24.64121    	   25.23267    	   13.68436    	   26.33624    	   0.000000    	   0.000000    	   51.92149    	   0.000000    	   0.000000    	 -0.6447946E-02	   30.18597    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.8949532E-05
 1990  1  1  6  0	   0.000000    	  -88.80907    	  -50.41544    	   2.375068    	   0.000000    	   11.70868    	  -25.07658    	   25.74677    	   9.594676    	   26.85264    	   0.000000    	   0.000000    	   56.99535    	   0.000000    	   0.000000    	 -0.6451488E-02	   31.03435    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.6895541E-05
 1990  1  8  6  0	   0.000000    	  -90.96900    	  -50.61841    	   2.405921    	   0.000000    	   11.70868    	  -25.51288    	   26.26640    	   6.306396    	   27.36904    	   0.000000    	   0.000000    	   61.19350    	   0.000000    	   0.000000    	 -0.6454123E-02	   31.85680    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.8362677E-05
 1990  1 15  6  0	   0.000000    	  -95.15084    	  -51.20251    	   2.434611    	   0.000000    	   11.70868    	  -25.94932    	   26.80194    	   5.695765    	   27.88544    	   0.000000    	   0.000000    	   65.12666    	   0.000000    	   0.000000    	 -0.6456499E-02	   32.65602    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.5355048E-05
 1990  1 22  6  0	   0.000000    	  -103.9094    	  -52.40976    	   2.462365    	   0.000000    	   11.70868    	  -26.38438    	   27.36621    	   9.923258    	   28.40183    	   0.000000    	   0.000000    	   69.37519    	   0.000000    	   0.000000    	 -0.6459338E-02	   33.47245    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4988264E-05
 1990  1 29  6  0	   0.000000    	  -122.5426    	  -54.91740    	   2.490849    	   0.000000    	   11.70919    	  -26.81567    	   28.00348    	   24.00216    	   28.91823    	   0.000000    	   0.000000    	   74.81396    	   0.000000    	   0.000000    	 -0.6464454E-02	   34.34420    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3667851E-06
 1990  2  5  6  0	   0.000000    	  -130.7905    	  -56.09652    	   2.518420    	   0.000000    	   11.71791    	  -27.24615    	   28.58591    	   25.76908    	   29.43463    	   0.000000    	   0.000000    	   80.82201    	   0.000000    	   0.000000    	 -0.6470774E-02	   35.29170    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.5134978E-05
