SZ_DETAIL water balance	  - accumulated	 : 	 1989  1  2  6  0	 2022  7 11  6  0 		Data type:	Storage depth		[millimeter]                                                                                
 SM CI OL RIV SZ                                                                		Sub-catchment no.:	  2
Flow Result File : DK1_HIP_500m
Title : DK1_HIP_500m     Text :  
                     	qszprecip	qrech	qrechmp	qolszpos	qolszneg	qetsz	qszin	qszout	dszsto	qszabsex	qszdrin	qszdrout	qszdrtorivin	qszdrtorivex	qszdrtoM11HPoint	qszrivneg	qszrivpos	qszfloodneg	qszfloodpos	qgihbpos	qgihbneg	qirrwell	qszdrtoMouse	qszMousepos	qszMouseneg	qSzExtSink	qSzExtSource	cross time step	Error
 1989  3 13  6  0	   0.000000    	  -40.78989    	  -6.714019    	   0.000000    	   0.000000    	  0.4881864E-02	  -17.59812    	   44.20483    	  -2.383524    	   12.71230    	   0.000000    	  0.4943463    	   2.596423    	   0.000000    	   0.000000    	 -0.3538594E-02	   7.485675    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.9363343E-02
 1989  3 20  6  0	   0.000000    	  -54.20176    	  -8.439141    	   0.000000    	   0.000000    	  0.1314879E-01	  -19.23918    	   48.63171    	   7.154506    	   13.98353    	   0.000000    	  0.5569601    	   3.202348    	   0.000000    	   0.000000    	 -0.3977236E-02	   8.353451    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1159474E-01
 1989  3 27  6  0	   0.000000    	  -74.32510    	  -11.46941    	   0.000000    	   0.000000    	  0.3889100E-01	  -20.88740    	   53.21018    	   24.17794    	   15.25476    	   0.000000    	  0.6432138    	   4.064741    	   0.000000    	   0.000000    	 -0.4492611E-02	   9.309056    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1238641E-01
 1989  4  3  6  0	   0.000000    	  -74.70683    	  -12.40025    	   0.000000    	   0.000000    	  0.1098548    	  -22.57193    	   57.55406    	   19.60311    	   16.52599    	   0.000000    	  0.7437749    	   4.807299    	   0.000000    	   0.000000    	 -0.4976053E-02	   10.35518    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1528633E-01
 1989  4 10  6  0	   0.000000    	  -74.00169    	  -12.85867    	   0.000000    	   0.000000    	  0.1767305    	  -24.25898    	   61.80458    	   13.99939    	   17.79722    	   0.000000    	  0.8330508    	   5.202159    	   0.000000    	   0.000000    	 -0.5333883E-02	   11.32917    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1761880E-01
 1989  4 17  6  0	   0.000000    	  -73.31544    	  -12.86980    	   0.000000    	   0.000000    	  0.3811907    	  -26.04300    	   65.98787    	   8.213240    	   19.06845    	   0.000000    	  0.9087037    	   5.454137    	   0.000000    	   0.000000    	 -0.5645930E-02	   12.23898    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1867969E-01
 1989  4 24  6  0	   0.000000    	  -72.94393    	  -14.12272    	   0.000000    	   0.000000    	  0.5047612    	  -27.73507    	   70.18585    	   4.090028    	   20.33968    	   0.000000    	  0.9714541    	   5.639309    	   0.000000    	   0.000000    	 -0.5937123E-02	   13.09556    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1898351E-01
 1989  5  1  6  0	   0.000000    	  -72.96034    	  -15.77454    	   0.000000    	   0.000000    	  0.6223094    	  -29.40508    	   74.29937    	  0.8738852    	   21.61091    	   0.000000    	   1.023959    	   5.815252    	   0.000000    	   0.000000    	 -0.6211262E-02	   13.91960    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1910689E-01
 1989  5  8  6  0	   0.000000    	  -72.59666    	  -15.77551    	   0.000000    	   0.000000    	   1.086189    	  -31.36227    	   78.32603    	  -4.254052    	   22.88214    	   0.000000    	   1.069071    	   5.945460    	   0.000000    	   0.000000    	 -0.6467686E-02	   14.70623    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2016307E-01
 1989  5 15  6  0	   0.000000    	  -72.43568    	  -16.64283    	   0.000000    	   0.000000    	   1.321137    	  -33.09262    	   82.32269    	  -8.213802    	   24.15337    	   0.000000    	   1.110953    	   6.049777    	   0.000000    	   0.000000    	 -0.6858361E-02	   15.45395    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2009958E-01
 1989  5 22  6  0	   0.000000    	  -72.23665    	  -16.64283    	   0.000000    	   0.000000    	   2.047732    	  -35.22697    	   86.24905    	  -13.03948    	   25.42460    	   0.000000    	   1.149695    	   6.137917    	   0.000000    	   0.000000    	 -0.7243772E-02	   16.16418    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2000496E-01
 1989  5 29  6  0	   0.000000    	  -72.10070    	  -16.64519    	   0.000000    	   0.000000    	   2.726071    	  -37.34544    	   90.12868    	  -17.64064    	   26.69583    	   0.000000    	   1.185318    	   6.183927    	   0.000000    	   0.000000    	 -0.7785084E-02	   16.84037    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2044333E-01
 1989  6  5  6  0	   0.000000    	  -72.18838    	  -17.82039    	   0.000000    	   0.000000    	   2.964373    	  -39.00566    	   94.08499    	  -20.88710    	   27.96706    	   0.000000    	   1.218349    	   6.206881    	   0.000000    	   0.000000    	 -0.8321651E-02	   17.48893    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2072123E-01
 1989  6 12  6  0	   0.000000    	  -71.75194    	  -19.29364    	   0.000000    	   0.000000    	   3.063402    	  -40.56609    	   97.90820    	  -24.17821    	   29.23829    	   0.000000    	   1.249503    	   6.235756    	   0.000000    	   0.000000    	 -0.8874766E-02	   18.12429    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2069060E-01
 1989  6 19  6  0	   0.000000    	  -71.85842    	  -19.29364    	   0.000000    	   0.000000    	   3.853507    	  -42.76935    	   101.6689    	  -28.35411    	   30.50953    	   0.000000    	   1.278523    	   6.252828    	   0.000000    	   0.000000    	 -0.9415545E-02	   18.74371    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2201835E-01
 1989  6 26  6  0	   0.000000    	  -71.79510    	  -19.29364    	   0.000000    	   0.000000    	   4.668952    	  -44.85207    	   105.4203    	  -32.80628    	   31.78075    	   0.000000    	   1.305079    	   6.262421    	   0.000000    	   0.000000    	 -0.9955840E-02	   19.34285    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2331436E-01
 1989  7  3  6  0	   0.000000    	  -71.51679    	  -19.84969    	   0.000000    	   0.000000    	   5.057920    	  -46.58528    	   109.1182    	  -36.76253    	   33.05199    	   0.000000    	   1.329261    	   6.267600    	   0.000000    	   0.000000    	 -0.1049663E-01	   19.92335    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2351934E-01
 1989  7 10  6  0	   0.000000    	  -71.49303    	  -19.87090    	   0.000000    	   0.000000    	   5.941125    	  -48.73781    	   112.7608    	  -40.99712    	   34.32322    	   0.000000    	   1.351364    	   6.271182    	   0.000000    	   0.000000    	 -0.1103838E-01	   20.48724    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2505283E-01
 1989  7 17  6  0	   0.000000    	  -71.11402    	  -22.32183    	   0.000000    	   0.000000    	   6.087544    	  -50.26372    	   116.6824    	  -43.30989    	   35.59445    	   0.000000    	   1.371691    	   6.274301    	   0.000000    	   0.000000    	 -0.1167220E-01	   21.03575    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2504601E-01
 1989  7 24  6  0	   0.000000    	  -71.30779    	  -23.13452    	   0.000000    	   0.000000    	   6.468944    	  -52.01783    	   120.2788    	  -46.35948    	   36.86568    	   0.000000    	   1.391618    	   6.278670    	   0.000000    	   0.000000    	 -0.1221179E-01	   21.57777    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2968142E-01
 1989  7 31  6  0	   0.000000    	  -71.35993    	  -24.42489    	   0.000000    	   0.000000    	   6.907710    	  -53.79344    	   123.9918    	  -49.21020    	   38.13691    	   0.000000    	   1.410220    	   6.282371    	   0.000000    	   0.000000    	 -0.1273927E-01	   22.10794    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3569357E-01
 1989  8  7  6  0	   0.000000    	  -72.06259    	  -28.91499    	   0.000000    	   0.000000    	   6.998717    	  -55.34245    	   128.0112    	  -48.42118    	   39.40814    	   0.000000    	   1.435549    	   6.297327    	   0.000000    	   0.000000    	 -0.1333008E-01	   22.64393    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4036272E-01
 1989  8 14  6  0	   0.000000    	  -71.94160    	  -32.30399    	   0.000000    	   0.000000    	   7.022264    	  -56.83447    	   131.7781    	  -49.32254    	   40.67937    	   0.000000    	   1.465220    	   6.322544    	   0.000000    	   0.000000    	 -0.1370318E-01	   23.19124    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4240613E-01
 1989  8 21  6  0	   0.000000    	  -72.28481    	  -33.29008    	   0.000000    	   0.000000    	   7.167723    	  -58.44943    	   135.3494    	  -51.95532    	   41.95060    	   0.000000    	   1.493595    	   6.344619    	   0.000000    	   0.000000    	 -0.1400508E-01	   23.73387    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4609301E-01
 1989  8 28  6  0	   0.000000    	  -72.41252    	  -34.80647    	   0.000000    	   0.000000    	   7.361500    	  -60.08130    	   139.0080    	  -54.37082    	   43.22182    	   0.000000    	   1.519329    	   6.361148    	   0.000000    	   0.000000    	 -0.1429951E-01	   24.26415    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.5050521E-01
 1989  9  4  6  0	   0.000000    	  -72.16288    	  -38.26627    	   0.000000    	   0.000000    	   7.414971    	  -61.60242    	   142.8030    	  -55.33305    	   44.49305    	   0.000000    	   1.545920    	   6.382096    	   0.000000    	   0.000000    	 -0.1468736E-01	   24.79415    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.5386967E-01
 1989  9 11  6  0	   0.000000    	  -72.49813    	  -38.53979    	   0.000000    	   0.000000    	   7.519116    	  -63.19233    	   146.3302    	  -58.59405    	   45.76428    	   0.000000    	   1.570957    	   6.398422    	   0.000000    	   0.000000    	 -0.1498599E-01	   25.31896    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.6263951E-01
 1989  9 18  6  0	   0.000000    	  -72.23352    	  -40.93792    	   0.000000    	   0.000000    	   7.593067    	  -64.71383    	   150.0180    	  -60.51400    	   47.03551    	   0.000000    	   1.593589    	   6.409336    	   0.000000    	   0.000000    	 -0.1529404E-01	   25.83002    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.6497259E-01
 1989  9 25  6  0	   0.000000    	  -72.45412    	  -41.26250    	   0.000000    	   0.000000    	   7.681023    	  -66.29766    	   153.5093    	  -63.76736    	   48.30674    	   0.000000    	   1.614637    	   6.419973    	   0.000000    	   0.000000    	 -0.1561853E-01	   26.33700    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.7136334E-01
 1989 10  2  6  0	   0.000000    	  -72.21012    	  -41.59740    	   0.000000    	   0.000000    	   7.851897    	  -67.91694    	   156.9744    	  -67.47503    	   49.57797    	   0.000000    	   1.633356    	   6.423860    	   0.000000    	   0.000000    	 -0.1612343E-01	   26.82997    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.7579799E-01
 1989 10  9  6  0	   0.000000    	  -71.55450    	  -43.61024    	   0.000000    	   0.000000    	   7.988863    	  -69.48412    	   160.6248    	  -70.10404    	   50.84920    	   0.000000    	   1.650075    	   6.426480    	   0.000000    	   0.000000    	 -0.1665681E-01	   27.30954    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.7936992E-01
 1989 10 16  6  0	   0.000000    	  -73.97581    	  -46.69944    	   0.000000    	   0.000000    	   7.988863    	  -70.94198    	   164.3123    	  -68.63082    	   52.12043    	   0.000000    	   1.670060    	   6.462865    	   0.000000    	   0.000000    	 -0.1698389E-01	   27.79060    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.8012438E-01
 1989 10 23  6  0	   0.000000    	  -80.87104    	  -48.85942    	   0.000000    	   0.000000    	   7.988863    	  -72.39973    	   168.0613    	  -63.80322    	   53.39165    	   0.000000    	   1.701191    	   6.606260    	   0.000000    	   0.000000    	 -0.1729313E-01	   28.28555    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.8409982E-01
 1989 10 30  6  0	   0.000000    	  -87.10154    	  -50.39272    	   0.000000    	   0.000000    	   7.988863    	  -73.85851    	   171.7825    	  -60.43693    	   54.66288    	   0.000000    	   1.741515    	   6.919017    	   0.000000    	   0.000000    	 -0.1765592E-01	   28.80034    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.8782118E-01
 1989 11  6  6  0	   0.000000    	  -90.03350    	  -51.35678    	   0.000000    	   0.000000    	   7.988863    	  -75.31675    	   175.4880    	  -60.86966    	   55.93411    	   0.000000    	   1.781008    	   7.180633    	   0.000000    	   0.000000    	 -0.1802269E-01	   29.31239    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.9026327E-01
 1989 11 13  6  0	   0.000000    	  -97.35134    	  -52.64700    	   0.000000    	   0.000000    	   7.988863    	  -76.77487    	   179.3412    	  -56.88479    	   57.20534    	   0.000000    	   1.826306    	   7.559124    	   0.000000    	   0.000000    	 -0.1842915E-01	   29.84775    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.9216940E-01
 1989 11 20  6  0	   0.000000    	  -97.43787    	  -52.69123    	   0.000000    	   0.000000    	   7.990664    	  -78.24105    	   183.0082    	  -61.00774    	   58.47657    	   0.000000    	   1.868661    	   7.778432    	   0.000000    	   0.000000    	 -0.1893620E-01	   30.37443    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1001350    
 1989 11 27  6  0	   0.000000    	  -97.24498    	  -53.08253    	   0.000000    	   0.000000    	   8.005077    	  -79.70923    	   186.6431    	  -64.91434    	   59.74780    	   0.000000    	   1.907211    	   7.891250    	   0.000000    	   0.000000    	 -0.1940719E-01	   30.88004    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1040330    
 1989 12  4  6  0	   0.000000    	  -97.10662    	  -53.13438    	   0.000000    	   0.000000    	   8.005077    	  -81.16097    	   190.2390    	  -69.00583    	   61.01902    	   0.000000    	   1.942430    	   7.961973    	   0.000000    	   0.000000    	 -0.1996233E-01	   31.36744    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1071522    
 1989 12 11  6  0	   0.000000    	  -96.97104    	  -53.13439    	   0.000000    	   0.000000    	   8.010972    	  -82.61559    	   193.7968    	  -73.06153    	   62.29025    	   0.000000    	   1.974402    	   8.006843    	   0.000000    	   0.000000    	 -0.2048959E-01	   31.83457    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1108044    
 1989 12 18  6  0	   0.000000    	  -104.0829    	  -54.98702    	   0.000000    	   0.000000    	   8.011261    	  -84.06356    	   197.5585    	  -68.22166    	   63.56148    	   0.000000    	   2.004455    	   8.063882    	   0.000000    	   0.000000    	 -0.2100382E-01	   32.28954    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1130139    
 1989 12 25  6  0	   0.000000    	  -136.5320    	  -58.53955    	   0.000000    	   0.000000    	   8.011261    	  -85.54913    	   201.8021    	  -37.86061    	   64.83271    	   0.000000    	   2.055448    	   8.963208    	   0.000000    	   0.000000    	 -0.2166222E-01	   32.95555    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1173034    
 1990  1  1  6  0	   0.000000    	  -137.4992    	  -58.75689    	   0.000000    	   0.000000    	   8.011261    	  -87.03870    	   205.6837    	  -41.79228    	   66.10394    	   0.000000    	   2.107847    	   9.635016    	   0.000000    	   0.000000    	 -0.2226900E-01	   33.69073    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1231748    
 1990  1  8  6  0	   0.000000    	  -139.9048    	  -59.11189    	   0.000000    	   0.000000    	   8.011261    	  -88.52464    	   209.5852    	  -43.92595    	   67.37517    	   0.000000    	   2.157651    	   10.09819    	   0.000000    	   0.000000    	 -0.2282893E-01	   34.39013    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1275789    
 1990  1 15  6  0	   0.000000    	  -145.4711    	  -59.99541    	   0.000000    	   0.000000    	   8.011261    	  -90.01613    	   213.5300    	  -42.45333    	   68.64639    	   0.000000    	   2.209141    	   10.58390    	   0.000000    	   0.000000    	 -0.2337400E-01	   35.10811    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1294709    
 1990  1 22  6  0	   0.000000    	  -162.1514    	  -61.87830    	   0.000000    	   0.000000    	   8.011261    	  -91.52319    	   217.7611    	  -29.46995    	   69.91763    	   0.000000    	   2.270380    	   11.29766    	   0.000000    	   0.000000    	 -0.2396671E-01	   35.91899    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1302795    
 1990  1 29  6  0	   0.000000    	  -201.3043    	  -66.07610    	   0.000000    	   0.000000    	   8.011261    	  -93.05767    	   222.5176    	   6.999104    	   71.18885    	   0.000000    	   2.381873    	   12.58676    	   0.000000    	   0.000000    	 -0.2473260E-01	   36.90741    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1301844    
 1990  2  5  6  0	   0.000000    	  -208.3874    	  -67.09279    	   0.000000    	   0.000000    	   8.017597    	  -94.61127    	   226.9139    	   8.237440    	   72.46008    	   0.000000    	   2.538325    	   13.95122    	   0.000000    	   0.000000    	 -0.2555114E-01	   38.13044    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1321048    
