SZ_DETAIL water balance	  - accumulated	 : 	 1989  1  2  6  0	 2022  7 11  6  0 		Data type:	Storage depth		[millimeter]                                                                                
 SM CI OL RIV SZ                                                                		Sub-catchment no.:	 10
Flow Result File : DK1_HIP_500m
Title : DK1_HIP_500m     Text :  
                     	qszprecip	qrech	qrechmp	qolszpos	qolszneg	qetsz	qszin	qszout	dszsto	qszabsex	qszdrin	qszdrout	qszdrtorivin	qszdrtorivex	qszdrtoM11HPoint	qszrivneg	qszrivpos	qszfloodneg	qszfloodpos	qgihbpos	qgihbneg	qirrwell	qszdrtoMouse	qszMousepos	qszMouseneg	qSzExtSink	qSzExtSource	cross time step	Error
 1989  3 20  6  0	   0.000000    	  -31.40100    	  -6.228785    	  0.3029095E-02	 -0.1534906E-01	  0.3777668E-01	  -11.34264    	   4.807344    	  -4.501925    	   27.05307    	   0.000000    	   0.000000    	   2.681088    	   0.000000    	   0.000000    	 -0.3539147    	   19.26393    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2620585E-02
 1989  3 27  6  0	   0.000000    	  -44.60962    	  -8.638727    	  0.4380361E-02	 -0.1860281E-01	  0.6657608E-01	  -12.40174    	   5.258801    	   6.196313    	   29.51244    	   0.000000    	   0.000000    	   3.534359    	   0.000000    	   0.000000    	 -0.3761377    	   21.47457    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2617445E-02
 1989  4  3  6  0	   0.000000    	  -44.31365    	  -9.233060    	  0.6293928E-02	 -0.2166476E-01	  0.1266475    	  -13.46379    	   5.713053    	   1.583562    	   31.97181    	   0.000000    	   0.000000    	   4.250188    	   0.000000    	   0.000000    	 -0.3984123    	   23.78166    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2638246E-02
 1989  4 10  6  0	   0.000000    	  -43.58355    	  -10.09124    	  0.7291307E-02	 -0.2506209E-01	  0.1471860    	  -14.51833    	   6.159862    	  -2.566190    	   34.43118    	   0.000000    	   0.000000    	   4.674398    	   0.000000    	   0.000000    	 -0.4237614    	   25.79100    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2789148E-02
 1989  4 17  6  0	   0.000000    	  -42.75972    	  -10.18693    	  0.7291307E-02	 -0.2694149E-01	  0.2678832    	  -15.56680    	   6.600393    	  -7.327786    	   36.89055    	   0.000000    	   0.000000    	   4.940452    	   0.000000    	   0.000000    	 -0.4702547    	   27.63528    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3416111E-02
 1989  4 24  6  0	   0.000000    	  -42.45760    	  -11.52994    	  0.7291307E-02	 -0.2694149E-01	  0.3096952    	  -16.60939    	   7.036188    	  -10.02128    	   39.34992    	   0.000000    	   0.000000    	   5.130137    	   0.000000    	   0.000000    	 -0.5314468    	   29.34683    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3464384E-02
 1989  5  1  6  0	   0.000000    	  -42.24001    	  -13.10044    	  0.7291307E-02	 -0.2694149E-01	  0.3958257    	  -17.65054    	   7.468916    	  -12.38704    	   41.80929    	   0.000000    	   0.000000    	   5.303517    	   0.000000    	   0.000000    	 -0.5893605    	   31.01297    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3489698E-02
 1989  5  8  6  0	   0.000000    	  -41.61716    	  -13.10055    	  0.7291307E-02	 -0.2694149E-01	  0.6412497    	  -18.68912    	   7.897106    	  -16.73431    	   44.26866    	   0.000000    	   0.000000    	   5.434042    	   0.000000    	   0.000000    	 -0.6554799    	   32.57924    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4022960E-02
 1989  5 15  6  0	   0.000000    	  -40.91324    	  -14.31901    	  0.7291307E-02	 -0.2694149E-01	  0.7412486    	  -19.72488    	   8.320939    	  -19.65792    	   46.72803    	   0.000000    	   0.000000    	   5.536653    	   0.000000    	   0.000000    	 -0.7365124    	   34.04866    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4322803E-02
 1989  5 22  6  0	   0.000000    	  -40.71082    	  -14.31901    	  0.7291307E-02	 -0.2694149E-01	   1.231594    	  -20.75940    	   8.741202    	  -23.61002    	   49.18740    	   0.000000    	   0.000000    	   5.620471    	   0.000000    	   0.000000    	 -0.8254170    	   35.46820    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4561519E-02
 1989  5 29  6  0	   0.000000    	  -40.41380    	  -14.31901    	  0.7291307E-02	 -0.2694149E-01	   1.712079    	  -21.79196    	   9.157621    	  -27.51649    	   51.64677    	   0.000000    	   0.000000    	   5.675230    	   0.000000    	   0.000000    	 -0.9347043    	   36.80876    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4847920E-02
 1989  6  5  6  0	   0.000000    	  -40.21961    	  -15.01078    	  0.7291307E-02	 -0.2694149E-01	   2.010942    	  -22.82285    	   9.570622    	  -30.37455    	   54.10614    	   0.000000    	   0.000000    	   5.719111    	   0.000000    	   0.000000    	  -1.051551    	   38.09715    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4975079E-02
 1989  6 12  6  0	   0.000000    	  -39.88294    	  -16.67159    	  0.7291307E-02	 -0.2694149E-01	   2.111424    	  -23.85404    	   9.981533    	  -32.22210    	   56.56551    	   0.000000    	   0.000000    	   5.764617    	   0.000000    	   0.000000    	  -1.158458    	   39.39069    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4987245E-02
 1989  6 19  6  0	   0.000000    	  -39.74379    	  -16.67171    	  0.7291307E-02	 -0.2694149E-01	   2.716660    	  -24.88486    	   10.38974    	  -35.98029    	   59.02488    	   0.000000    	   0.000000    	   5.802139    	   0.000000    	   0.000000    	  -1.266015    	   40.63852    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.5610480E-02
 1989  6 26  6  0	   0.000000    	  -39.54068    	  -16.67185    	  0.7291307E-02	 -0.2694149E-01	   3.277479    	  -25.91410    	   10.79435    	  -39.66310    	   61.48425    	   0.000000    	   0.000000    	   5.830030    	   0.000000    	   0.000000    	  -1.389832    	   41.81941    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.6302591E-02
 1989  7  3  6  0	   0.000000    	  -39.34613    	  -17.06363    	  0.7291307E-02	 -0.2694149E-01	   3.532758    	  -26.94240    	   11.19589    	  -42.59442    	   63.94362    	   0.000000    	   0.000000    	   5.852952    	   0.000000    	   0.000000    	  -1.520026    	   42.96741    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.6379808E-02
 1989  7 10  6  0	   0.000000    	  -39.20947    	  -17.15934    	  0.7291307E-02	 -0.2694149E-01	   3.978066    	  -27.96995    	   11.59447    	  -45.91193    	   66.40299    	   0.000000    	   0.000000    	   5.873223    	   0.000000    	   0.000000    	  -1.654316    	   44.08284    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.6931810E-02
 1989  7 17  6  0	   0.000000    	  -38.87527    	  -18.31182    	  0.7291307E-02	 -0.2694149E-01	   4.101746    	  -28.99715    	   11.99032    	  -48.01997    	   68.86236    	   0.000000    	   0.000000    	   5.892256    	   0.000000    	   0.000000    	  -1.788705    	   45.17286    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.6973411E-02
 1989  7 24  6  0	   0.000000    	  -38.88337    	  -18.78975    	  0.7291307E-02	 -0.2694149E-01	   4.383772    	  -30.02470    	   12.38454    	  -50.62351    	   71.32173    	   0.000000    	   0.000000    	   5.911624    	   0.000000    	   0.000000    	  -1.909697    	   46.25632    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.7293564E-02
 1989  7 31  6  0	   0.000000    	  -38.68344    	  -19.91899    	  0.7291307E-02	 -0.2694149E-01	   4.569819    	  -31.05196    	   12.77629    	  -52.64579    	   73.78110    	   0.000000    	   0.000000    	   5.929653    	   0.000000    	   0.000000    	  -2.036926    	   47.30753    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.7640895E-02
 1989  8  7  6  0	   0.000000    	  -38.16924    	  -21.93506    	  0.7291307E-02	 -0.2694149E-01	   4.616152    	  -32.07999    	   13.16736    	  -53.97916    	   76.24047    	   0.000000    	   0.000000    	   5.950846    	   0.000000    	   0.000000    	  -2.149902    	   48.36603    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.7843505E-02
 1989  8 14  6  0	   0.000000    	  -37.44069    	  -25.13985    	  0.7291307E-02	 -0.2694149E-01	   4.628547    	  -33.10938    	   13.55876    	  -54.35260    	   78.69984    	   0.000000    	   0.000000    	   5.979721    	   0.000000    	   0.000000    	  -2.240350    	   49.44355    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.7877845E-02
 1989  8 21  6  0	   0.000000    	  -37.67550    	  -25.80413    	  0.7291307E-02	 -0.2694149E-01	   4.725438    	  -34.13884    	   13.94887    	  -56.40107    	   81.15921    	   0.000000    	   0.000000    	   6.006714    	   0.000000    	   0.000000    	  -2.317445    	   50.52441    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.8004906E-02
 1989  8 28  6  0	   0.000000    	  -37.63073    	  -28.50925    	  0.7291307E-02	 -0.2694149E-01	   4.892884    	  -35.16817    	   14.33722    	  -56.70764    	   83.61858    	   0.000000    	   0.000000    	   6.030261    	   0.000000    	   0.000000    	  -2.403557    	   51.56820    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.8135499E-02
 1989  9  4  6  0	   0.000000    	  -38.06017    	  -32.80931    	  0.7291307E-02	 -0.2694149E-01	   4.908919    	  -36.20131    	   14.73086    	  -55.00267    	   86.07796    	   0.000000    	   0.000000    	   6.094717    	   0.000000    	   0.000000    	  -2.450338    	   52.73915    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.8146095E-02
 1989  9 11  6  0	   0.000000    	  -38.12937    	  -32.83894    	  0.7291307E-02	 -0.2694149E-01	   4.969237    	  -37.23433    	   15.12286    	  -57.95684    	   88.53732    	   0.000000    	   0.000000    	   6.143933    	   0.000000    	   0.000000    	  -2.476115    	   53.89111    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.9197802E-02
 1989  9 18  6  0	   0.000000    	  -37.64515    	  -34.53764    	  0.7291307E-02	 -0.2694149E-01	   4.986534    	  -38.26628    	   15.51257    	  -59.65504    	   90.99669    	   0.000000    	   0.000000    	   6.176034    	   0.000000    	   0.000000    	  -2.522452    	   54.98368    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.9280613E-02
 1989  9 25  6  0	   0.000000    	  -37.63406    	  -34.72440    	  0.7291307E-02	 -0.2694149E-01	   5.010777    	  -39.29786    	   15.90071    	  -62.37420    	   93.45607    	   0.000000    	   0.000000    	   6.203919    	   0.000000    	   0.000000    	  -2.575493    	   56.06428    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1006142E-01
 1989 10  2  6  0	   0.000000    	  -37.41786    	  -35.19976    	  0.7291307E-02	 -0.2694149E-01	   5.070645    	  -40.32884    	   16.28662    	  -64.98946    	   95.91544    	   0.000000    	   0.000000    	   6.226932    	   0.000000    	   0.000000    	  -2.629722    	   57.09601    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1034920E-01
 1989 10  9  6  0	   0.000000    	  -36.67813    	  -36.58282    	  0.7291307E-02	 -0.2694149E-01	   5.119257    	  -41.35882    	   16.67048    	  -67.16939    	   98.37481    	   0.000000    	   0.000000    	   6.245284    	   0.000000    	   0.000000    	  -2.691279    	   58.10069    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1042102E-01
 1989 10 16  6  0	   0.000000    	  -36.75969    	  -39.47594    	  0.7291307E-02	 -0.2694149E-01	   5.119585    	  -42.38962    	   17.05390    	  -67.00514    	   100.8342    	   0.000000    	   0.000000    	   6.268371    	   0.000000    	   0.000000    	  -2.745362    	   59.12982    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1043407E-01
 1989 10 23  6  0	   0.000000    	  -38.27829    	  -41.54706    	  0.7291307E-02	 -0.2694149E-01	   5.119585    	  -43.42243    	   17.43949    	  -66.36556    	   103.2935    	   0.000000    	   0.000000    	   6.321141    	   0.000000    	   0.000000    	  -2.771630    	   60.24134    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1045752E-01
 1989 10 30  6  0	   0.000000    	  -40.43077    	  -42.67970    	  0.7291307E-02	 -0.2694149E-01	   5.122090    	  -44.45724    	   17.82731    	  -66.17573    	   105.7529    	   0.000000    	   0.000000    	   6.424227    	   0.000000    	   0.000000    	  -2.796616    	   61.44366    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1049980E-01
 1989 11  6  6  0	   0.000000    	  -42.26798    	  -43.62882    	  0.7291307E-02	 -0.2694149E-01	   5.122090    	  -45.49160    	   18.21470    	  -66.45138    	   108.2123    	   0.000000    	   0.000000    	   6.525583    	   0.000000    	   0.000000    	  -2.821521    	   62.61681    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1051629E-01
 1989 11 13  6  0	   0.000000    	  -45.60254    	  -44.57992    	  0.7291307E-02	 -0.2694149E-01	   5.124817    	  -46.52718    	   18.60433    	  -65.39310    	   110.6717    	   0.000000    	   0.000000    	   6.697315    	   0.000000    	   0.000000    	  -2.845756    	   63.88056    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1053454E-01
 1989 11 20  6  0	   0.000000    	  -45.32142    	  -44.59235    	  0.7291307E-02	 -0.2694149E-01	   5.129631    	  -47.56146    	   18.99144    	  -68.72686    	   113.1310    	   0.000000    	   0.000000    	   6.807138    	   0.000000    	   0.000000    	  -2.869797    	   65.04366    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1134194E-01
 1989 11 27  6  0	   0.000000    	  -44.99878    	  -44.85865    	  0.7291307E-02	 -0.2694149E-01	   5.130438    	  -48.59413    	   19.37550    	  -71.69583    	   115.5904    	   0.000000    	   0.000000    	   6.873292    	   0.000000    	   0.000000    	  -2.903849    	   66.11282    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1156132E-01
 1989 12  4  6  0	   0.000000    	  -45.47317    	  -45.46105    	  0.7291307E-02	 -0.2694149E-01	   5.130438    	  -49.62679    	   19.75805    	  -73.50320    	   118.0498    	   0.000000    	   0.000000    	   6.941234    	   0.000000    	   0.000000    	  -2.946659    	   67.16264    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1161362E-01
 1989 12 11  6  0	   0.000000    	  -45.29046    	  -45.46878    	  0.7291307E-02	 -0.2694149E-01	   5.130438    	  -50.65841    	   20.13814    	  -76.48680    	   120.5091    	   0.000000    	   0.000000    	   6.989070    	   0.000000    	   0.000000    	  -2.992890    	   68.16206    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1186372E-01
 1989 12 18  6  0	   0.000000    	  -50.38929    	  -47.05679    	  0.7291307E-02	 -0.2694149E-01	   5.130438    	  -51.69009    	   20.51699    	  -72.57999    	   122.9685    	   0.000000    	   0.000000    	   7.050694    	   0.000000    	   0.000000    	  -3.041418    	   69.12252    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1191788E-01
 1989 12 25  6  0	   0.000000    	  -73.53770    	  -51.04180    	  0.8528195E-02	 -0.2694149E-01	   5.130438    	  -52.75085    	   20.93094    	  -49.85738    	   125.4279    	   0.000000    	   0.000000    	   7.921826    	   0.000000    	   0.000000    	  -3.066698    	   70.87366    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1190846E-01
 1990  1  1  6  0	   0.000000    	  -74.68106    	  -51.27685    	  0.8818037E-02	 -0.2702028E-01	   5.130438    	  -53.81349    	   21.34826    	  -52.83905    	   127.8872    	   0.000000    	   0.000000    	   8.666075    	   0.000000    	   0.000000    	  -3.089989    	   72.69871    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1208193E-01
 1990  1  8  6  0	   0.000000    	  -75.85883    	  -51.50097    	  0.8818037E-02	 -0.2756230E-01	   5.130438    	  -54.87176    	   21.75960    	  -55.37478    	   130.3466    	   0.000000    	   0.000000    	   9.182155    	   0.000000    	   0.000000    	  -3.113081    	   74.33159    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1223597E-01
 1990  1 15  6  0	   0.000000    	  -79.70795    	  -52.16166    	  0.8818037E-02	 -0.2802287E-01	   5.130438    	  -55.93019    	   22.17142    	  -54.76402    	   132.8060    	   0.000000    	   0.000000    	   9.656108    	   0.000000    	   0.000000    	  -3.136109    	   75.96747    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1230465E-01
 1990  1 22  6  0	   0.000000    	  -88.08600    	  -53.49203    	  0.9462750E-02	 -0.2802287E-01	   5.130737    	  -56.99557    	   22.59070    	  -49.33049    	   135.2654    	   0.000000    	   0.000000    	   10.32585    	   0.000000    	   0.000000    	  -3.159271    	   77.78157    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1229798E-01
 1990  1 29  6  0	   0.000000    	  -110.9594    	  -56.37211    	  0.1228848E-01	 -0.3010556E-01	   5.131595    	  -58.07877    	   23.02745    	  -28.81573    	   137.7247    	   0.000000    	   0.000000    	   11.60610    	   0.000000    	   0.000000    	  -3.182922    	   79.94922    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1230838E-01
