SZ_DETAIL water balance	  - accumulated	 : 	 1989  1  2  6  0	 2022  7 11  6  0 		Data type:	Storage depth		[millimeter]                                                                                
 SM CI OL RIV SZ                                                                		Sub-catchment no.:	  3
Flow Result File : DK1_HIP_500m
Title : DK1_HIP_500m     Text :  
                     	qszprecip	qrech	qrechmp	qolszpos	qolszneg	qetsz	qszin	qszout	dszsto	qszabsex	qszdrin	qszdrout	qszdrtorivin	qszdrtorivex	qszdrtoM11HPoint	qszrivneg	qszrivpos	qszfloodneg	qszfloodpos	qgihbpos	qgihbneg	qirrwell	qszdrtoMouse	qszMousepos	qszMouseneg	qSzExtSink	qSzExtSource	cross time step	Error
 1989  4 17  6  0	   0.000000    	  -61.38596    	  -11.20430    	   6.556959    	  -1.434559    	   1.928273    	  -12.95586    	   18.11360    	   4.718451    	   8.878894    	   0.000000    	   0.000000    	   20.90484    	  0.5354024E-01	   0.000000    	 -0.1483388    	   26.01182    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3735095E-01
 1989  4 24  6  0	   0.000000    	  -60.99261    	  -12.37716    	   6.970026    	  -1.506368    	   2.571499    	  -13.81192    	   19.25406    	   1.169476    	   9.470819    	   0.000000    	   0.000000    	   21.74254    	  0.5567110E-01	   0.000000    	 -0.1981472    	   27.69350    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4136525E-01
 1989  5  1  6  0	   0.000000    	  -61.89278    	  -13.86580    	   7.401906    	  -1.588704    	   3.238812    	  -14.65697    	   20.38375    	 -0.8808141    	   10.06275    	   0.000000    	   0.000000    	   22.59517    	  0.5745804E-01	   0.000000    	 -0.2023971    	   29.39199    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4434815E-01
 1989  5  8  6  0	   0.000000    	  -58.98652    	  -13.86753    	   7.683542    	  -1.648066    	   4.963424    	  -15.48870    	   21.50096    	  -8.680768    	   10.65467    	   0.000000    	   0.000000    	   23.28089    	  0.5873372E-01	   0.000000    	 -0.2814480    	   30.87815    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.6733777E-01
 1989  5 15  6  0	   0.000000    	  -56.90629    	  -14.85660    	   7.891082    	  -1.663499    	   6.133245    	  -16.30781    	   22.60656    	  -13.80129    	   11.24660    	   0.000000    	   0.000000    	   23.84877    	  0.5952497E-01	   0.000000    	 -0.4176190    	   32.24293    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.7559860E-01
 1989  5 22  6  0	   0.000000    	  -51.67863    	  -14.85660    	   8.013331    	  -1.667490    	   9.634349    	  -17.11737    	   23.70200    	  -24.86086    	   11.83852    	   0.000000    	   0.000000    	   24.31392    	  0.5992851E-01	   0.000000    	 -0.7370026    	   33.44470    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.8879610E-01
 1989  5 29  6  0	   0.000000    	  -44.76641    	  -14.86371    	   8.063833    	  -1.668490    	   13.19684    	  -17.91683    	   24.78658    	  -37.13639    	   12.43045    	   0.000000    	   0.000000    	   24.61186    	  0.5995646E-01	   0.000000    	  -1.329068    	   34.62968    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.9829904E-01
 1989  6  5  6  0	   0.000000    	  -42.67959    	  -15.98285    	   8.109814    	  -1.668490    	   14.92604    	  -18.70872    	   25.86157    	  -41.30043    	   13.02238    	   0.000000    	   0.000000    	   24.84701    	  0.5995646E-01	   0.000000    	  -2.104040    	   35.71677    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.9943026E-01
 1989  6 12  6  0	   0.000000    	  -43.99704    	  -17.82080    	   8.151918    	  -1.668490    	   15.49189    	  -19.49636    	   26.92983    	  -40.40708    	   13.61430    	   0.000000    	   0.000000    	   25.09114    	  0.5995646E-01	   0.000000    	  -2.694506    	   36.84469    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.9944276E-01
 1989  6 19  6  0	   0.000000    	  -40.59375    	  -17.82080    	   8.190845    	  -1.668490    	   20.05263    	  -20.27888    	   27.99148    	  -49.88938    	   14.20623    	   0.000000    	   0.000000    	   25.28959    	  0.5995646E-01	   0.000000    	  -3.323869    	   37.88729    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1028517    
 1989  6 26  6  0	   0.000000    	  -36.61687    	  -17.82080    	   8.199689    	  -1.668531    	   24.07688    	  -21.05330    	   29.04469    	  -59.15261    	   14.79816    	   0.000000    	   0.000000    	   25.42224    	  0.5995646E-01	   0.000000    	  -4.114650    	   38.93184    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1066794    
 1989  7  3  6  0	   0.000000    	  -35.12017    	  -18.33558    	   8.199689    	  -1.668531    	   26.43299    	  -21.82066    	   30.09021    	  -63.48328    	   15.39008    	   0.000000    	   0.000000    	   25.53224    	  0.5995646E-01	   0.000000    	  -5.066847    	   39.89707    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1071786    
 1989  7 10  6  0	   0.000000    	  -32.96500    	  -18.38491    	   8.199689    	  -1.668531    	   30.52536    	  -22.58177    	   31.12894    	  -70.67892    	   15.98201    	   0.000000    	   0.000000    	   25.62325    	  0.5995646E-01	   0.000000    	  -6.002418    	   40.87024    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1078956    
 1989  7 17  6  0	   0.000000    	  -33.32747    	  -21.02814    	   8.199689    	  -1.668531    	   31.18675    	  -23.33924    	   32.16262    	  -69.19768    	   16.57394    	   0.000000    	   0.000000    	   25.71825    	  0.5995646E-01	   0.000000    	  -7.008311    	   41.77611    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1079523    
 1989  7 24  6  0	   0.000000    	  -34.86200    	  -21.82817    	   8.199689    	  -1.668531    	   33.30371    	  -24.09626    	   33.19405    	  -70.21578    	   17.16586    	   0.000000    	   0.000000    	   25.83030    	  0.5995646E-01	   0.000000    	  -7.704386    	   42.72990    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1083364    
 1989  7 31  6  0	   0.000000    	  -33.65443    	  -23.10366    	   8.199689    	  -1.668531    	   35.34892    	  -24.84919    	   34.22089    	  -73.21015    	   17.75779    	   0.000000    	   0.000000    	   25.92920    	  0.5995646E-01	   0.000000    	  -8.525958    	   43.60425    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1087765    
 1989  8  7  6  0	   0.000000    	  -37.22122    	  -26.73469    	   8.199689    	  -1.668531    	   35.68665    	  -25.60511    	   35.24762    	  -67.73312    	   18.34972    	   0.000000    	   0.000000    	   26.06244    	  0.5995646E-01	   0.000000    	  -9.086694    	   44.55222    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1089232    
 1989  8 14  6  0	   0.000000    	  -41.89892    	  -31.03267    	   8.257327    	  -1.668531    	   35.99022    	  -26.36616    	   36.27837    	  -60.85244    	   18.94164    	   0.000000    	   0.000000    	   26.27870    	  0.5995646E-01	   0.000000    	  -9.381142    	   45.50256    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1089028    
 1989  8 21  6  0	   0.000000    	  -43.67302    	  -32.14079    	   8.326803    	  -1.668531    	   37.19431    	  -27.12425    	   37.30714    	  -61.23130    	   19.53357    	   0.000000    	   0.000000    	   26.49320    	  0.5995646E-01	   0.000000    	  -9.504716    	   46.53662    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1090125    
 1989  8 28  6  0	   0.000000    	  -43.50341    	  -33.86828    	   8.373247    	  -1.668531    	   38.66766    	  -27.87767    	   38.33240    	  -62.94872    	   20.12550    	   0.000000    	   0.000000    	   26.67913    	  0.5995646E-01	   0.000000    	  -9.731851    	   47.47158    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1109980    
 1989  9  4  6  0	   0.000000    	  -47.28901    	  -37.06880    	   8.502131    	  -1.686313    	   39.13334    	  -28.63359    	   39.35877    	  -58.66525    	   20.71742    	   0.000000    	   0.000000    	   26.94514    	  0.5995646E-01	   0.000000    	  -9.820091    	   48.55831    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1120081    
 1989  9 11  6  0	   0.000000    	  -48.53014    	  -37.46951    	   8.620550    	  -1.708071    	   40.07621    	  -29.38623    	   40.38306    	  -60.13137    	   21.30935    	   0.000000    	   0.000000    	   27.22276    	  0.5995646E-01	   0.000000    	  -9.898364    	   49.56892    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1171181    
 1989  9 18  6  0	   0.000000    	  -49.10130    	  -39.84381    	   8.743876    	  -1.724819    	   40.88016    	  -30.13449    	   41.40390    	  -60.21541    	   21.90128    	   0.000000    	   0.000000    	   27.49094    	  0.5995646E-01	   0.000000    	  -9.950747    	   50.61040    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1199509    
 1989  9 25  6  0	   0.000000    	  -50.38061    	  -40.22913    	   8.877419    	  -1.747267    	   41.81054    	  -30.88036    	   42.42331    	  -61.69422    	   22.49320    	   0.000000    	   0.000000    	   27.79105    	  0.5995646E-01	   0.000000    	  -10.03605    	   51.63451    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1223498    
 1989 10  2  6  0	   0.000000    	  -49.60884    	  -40.59560    	   9.002157    	  -1.769827    	   42.76372    	  -31.62246    	   43.43977    	  -65.27727    	   23.08513    	   0.000000    	   0.000000    	   28.06578    	  0.5995646E-01	   0.000000    	  -10.07996    	   52.66238    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1249374    
 1989 10  9  6  0	   0.000000    	  -48.75946    	  -42.30302    	   9.119040    	  -1.784800    	   43.42663    	  -32.35860    	   44.45171    	  -67.05393    	   23.67706    	   0.000000    	   0.000000    	   28.31769    	  0.5995646E-01	   0.000000    	  -10.24584    	   53.57912    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1255315    
 1989 10 16  6  0	   0.000000    	  -53.20415    	  -45.61481    	   9.286131    	  -1.824331    	   43.48925    	  -33.09809    	   45.46552    	  -61.73305    	   24.26898    	   0.000000    	   0.000000    	   28.70045    	  0.5995646E-01	   0.000000    	  -10.29137    	   54.62105    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1255297    
 1989 10 23  6  0	   0.000000    	  -59.31847    	  -47.84429    	   9.472229    	  -1.897829    	   43.56300    	  -33.84899    	   46.48723    	  -56.10696    	   24.86091    	   0.000000    	   0.000000    	   29.31179    	  0.5995646E-01	   0.000000    	  -10.35377    	   55.74076    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1255646    
 1989 10 30  6  0	   0.000000    	  -65.42960    	  -49.38567    	   9.692549    	  -2.032438    	   43.70686    	  -34.61190    	   47.52205    	  -51.65714    	   25.45284    	   0.000000    	   0.000000    	   30.12081    	  0.5995646E-01	   0.000000    	  -10.35530    	   57.04290    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1259006    
 1989 11  6  6  0	   0.000000    	  -68.47297    	  -50.31388    	   9.929115    	  -2.163861    	   43.79296    	  -35.37279    	   48.55718    	  -50.69685    	   26.04476    	   0.000000    	   0.000000    	   30.86093    	  0.5995646E-01	   0.000000    	  -10.40234    	   58.30402    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1262604    
 1989 11 13  6  0	   0.000000    	  -72.96535    	  -51.40256    	   10.24054    	  -2.347363    	   43.84301    	  -36.13852    	   49.59832    	  -48.48108    	   26.63669    	   0.000000    	   0.000000    	   31.79123    	  0.5995646E-01	   0.000000    	  -10.40320    	   59.69488    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1265530    
 1989 11 20  6  0	   0.000000    	  -73.09903    	  -51.41302    	   10.53946    	  -2.462321    	   43.98511    	  -36.89465    	   50.63457    	  -51.41434    	   27.22861    	   0.000000    	   0.000000    	   32.44294    	  0.5995646E-01	   0.000000    	  -10.46201    	   60.98848    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1337638    
 1989 11 27  6  0	   0.000000    	  -73.24745    	  -51.75388    	   10.82354    	  -2.523015    	   44.10995    	  -37.64104    	   51.66475    	  -53.94772    	   27.82054    	   0.000000    	   0.000000    	   32.93921    	  0.5995646E-01	   0.000000    	  -10.46270    	   62.29218    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1343138    
 1989 12  4  6  0	   0.000000    	  -73.75609    	  -52.04650    	   11.12347    	  -2.582400    	   44.17905    	  -38.38208    	   52.69160    	  -56.01112    	   28.41247    	   0.000000    	   0.000000    	   33.43984    	  0.5995646E-01	   0.000000    	  -10.50929    	   63.51560    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1344885    
 1989 12 11  6  0	   0.000000    	  -73.64761    	  -52.04786    	   11.41585    	  -2.642940    	   44.27564    	  -39.11617    	   53.71321    	  -58.99522    	   29.00439    	   0.000000    	   0.000000    	   33.87613    	  0.5995646E-01	   0.000000    	  -10.50999    	   64.74966    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1350407    
 1989 12 18  6  0	   0.000000    	  -80.86162    	  -53.62543    	   11.76285    	  -2.699932    	   44.31384    	  -39.84933    	   54.73249    	  -52.99037    	   29.59632    	   0.000000    	   0.000000    	   34.38155    	  0.5995646E-01	   0.000000    	  -10.56985    	   65.88472    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1351823    
 1989 12 25  6  0	   0.000000    	  -109.3253    	  -57.07001    	   12.18966    	  -2.944671    	   44.31563    	  -40.69566    	   55.83076    	  -26.29833    	   30.18825    	   0.000000    	   0.000000    	   36.84665    	  0.6951883E-01	   0.000000    	  -10.57018    	   67.59885    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1351828    
 1990  1  1  6  0	   0.000000    	  -110.8982    	  -57.28932    	   12.63012    	  -3.166930    	   44.31823    	  -41.53933    	   56.93075    	  -29.04669    	   30.78017    	   0.000000    	   0.000000    	   38.63491    	  0.7605707E-01	   0.000000    	  -10.61611    	   69.32446    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1380966    
 1990  1  8  6  0	   0.000000    	  -112.7861    	  -57.60034    	   13.04948    	  -3.407767    	   44.31823    	  -42.36710    	   58.02176    	  -30.92362    	   31.37210    	   0.000000    	   0.000000    	   39.96785    	  0.7920095E-01	   0.000000    	  -10.61643    	   71.03101    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1382434    
 1990  1 15  6  0	   0.000000    	  -118.7316    	  -58.49567    	   13.47677    	  -3.643253    	   44.31823    	  -43.20405    	   59.11905    	  -28.31705    	   31.96402    	   0.000000    	   0.000000    	   41.53185    	  0.8516330E-01	   0.000000    	  -10.67443    	   72.70934    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1383810    
 1990  1 22  6  0	   0.000000    	  -130.1828    	  -59.92856    	   13.93562    	  -3.877814    	   44.32441    	  -44.06730    	   60.23387    	  -20.51483    	   32.55595    	   0.000000    	   0.000000    	   43.66747    	  0.1021981    	   0.000000    	  -10.67475    	   74.56493    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1383782    
 1990  1 29  6  0	   0.000000    	  -161.1354    	  -63.42546    	   14.47601    	  -4.143981    	   44.32589    	  -44.98731    	   61.38734    	   6.936011    	   33.14787    	   0.000000    	   0.000000    	   47.53806    	  0.1513761    	   0.000000    	  -10.72000    	   76.58794    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1383860    
 1990  2  5  6  0	   0.000000    	  -167.4273    	  -64.37382    	   15.05894    	  -4.453380    	   44.34047    	  -45.94151    	   62.56662    	   6.570081    	   33.73980    	   0.000000    	   0.000000    	   51.62724    	  0.2137705    	   0.000000    	  -10.72029    	   78.93920    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1398727    
