SZ_DETAIL water balance	  - accumulated	 : 	 1989  1  2  6  0	 2022  7 11  6  0 		Data type:	Storage depth		[millimeter]                                                                                
 SM CI OL RIV SZ                                                                		Sub-catchment no.:	  7
Flow Result File : DK1_HIP_500m
Title : DK1_HIP_500m     Text :  
                     	qszprecip	qrech	qrechmp	qolszpos	qolszneg	qetsz	qszin	qszout	dszsto	qszabsex	qszdrin	qszdrout	qszdrtorivin	qszdrtorivex	qszdrtoM11HPoint	qszrivneg	qszrivpos	qszfloodneg	qszfloodpos	qgihbpos	qgihbneg	qirrwell	qszdrtoMouse	qszMousepos	qszMouseneg	qSzExtSink	qSzExtSource	cross time step	Error
 1989  4  3  6  0	   0.000000    	  -54.99442    	  -10.99796    	  0.3873509E-02	 -0.3234611E-01	  0.5727275E-01	  -3.925727    	   10.68652    	   10.10122    	   14.66087    	   0.000000    	   0.000000    	   14.18453    	   0.000000    	   0.000000    	 -0.5811722E-02	   20.26414    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2153694E-02
 1989  4 10  6  0	   0.000000    	  -53.98089    	  -11.73833    	  0.3873509E-02	 -0.3329241E-01	  0.6499252E-01	  -4.235923    	   11.54677    	   5.289209    	   15.78863    	   0.000000    	   0.000000    	   15.26397    	   0.000000    	   0.000000    	 -0.6308391E-02	   22.03957    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2260339E-02
 1989  4 17  6  0	   0.000000    	  -52.94850    	  -11.84506    	  0.3873509E-02	 -0.3329241E-01	  0.1303151    	  -4.542408    	   12.39455    	  0.4002136    	   16.91639    	   0.000000    	   0.000000    	   15.86633    	   0.000000    	   0.000000    	 -0.6769363E-02	   23.66694    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2586431E-02
 1989  4 24  6  0	   0.000000    	  -52.40026    	  -13.11781    	  0.3873509E-02	 -0.3329241E-01	  0.1447289    	  -4.845875    	   13.23273    	  -2.507296    	   18.04415    	   0.000000    	   0.000000    	   16.31234    	   0.000000    	   0.000000    	 -0.7219342E-02	   25.17654    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2598513E-02
 1989  5  1  6  0	   0.000000    	  -52.24281    	  -14.70676    	  0.3873509E-02	 -0.3329241E-01	  0.1851498    	  -5.147120    	   14.06516    	  -4.661026    	   19.17191    	   0.000000    	   0.000000    	   16.74718    	   0.000000    	   0.000000    	 -0.7656578E-02	   26.62805    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2643704E-02
 1989  5  8  6  0	   0.000000    	  -51.19527    	  -14.70728    	  0.3873509E-02	 -0.3329241E-01	  0.4844620    	  -5.445626    	   14.88971    	  -9.316721    	   20.29967    	   0.000000    	   0.000000    	   17.02939    	   0.000000    	   0.000000    	 -0.8084518E-02	   28.00203    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2850837E-02
 1989  5 15  6  0	   0.000000    	  -50.27416    	  -15.95944    	  0.3873509E-02	 -0.3329241E-01	  0.5833294    	  -5.741404    	   15.70611    	  -12.24629    	   21.42743    	   0.000000    	   0.000000    	   17.24876    	   0.000000    	   0.000000    	 -0.8506360E-02	   29.29656    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2960850E-02
 1989  5 22  6  0	   0.000000    	  -49.80501    	  -15.95944    	  0.3873509E-02	 -0.3329241E-01	   1.421605    	  -6.034770    	   16.51638    	  -16.61215    	   22.55519    	   0.000000    	   0.000000    	   17.42472    	   0.000000    	   0.000000    	 -0.8920593E-02	   30.53492    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3099094E-02
 1989  5 29  6  0	   0.000000    	  -49.31881    	  -15.95956    	  0.3873509E-02	 -0.3329241E-01	   3.107588    	  -6.325293    	   17.31833    	  -21.66446    	   23.68295    	   0.000000    	   0.000000    	   17.49994    	   0.000000    	   0.000000    	 -0.9396263E-02	   31.70137    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3229438E-02
 1989  6  5  6  0	   0.000000    	  -48.88733    	  -16.95890    	  0.3873509E-02	 -0.3329241E-01	   4.103401    	  -6.613348    	   18.11348    	  -24.89322    	   24.81071    	   0.000000    	   0.000000    	   17.55854    	   0.000000    	   0.000000    	 -0.1031417E-01	   32.80973    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3324466E-02
 1989  6 12  6  0	   0.000000    	  -48.19756    	  -19.01167    	  0.3873509E-02	 -0.3329241E-01	   4.426084    	  -6.899973    	   18.90462    	  -26.65207    	   25.93847    	   0.000000    	   0.000000    	   17.62816    	   0.000000    	   0.000000    	 -0.1127722E-01	   33.90797    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3332946E-02
 1989  6 19  6  0	   0.000000    	  -48.04898    	  -19.01167    	  0.3873509E-02	 -0.3329241E-01	   5.995286    	  -7.184720    	   19.69112    	  -31.12292    	   27.06622    	   0.000000    	   0.000000    	   17.69732    	   0.000000    	   0.000000    	 -0.1221567E-01	   34.96356    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3587245E-02
 1989  6 26  6  0	   0.000000    	  -48.04997    	  -19.01167    	  0.3873509E-02	 -0.3329241E-01	   7.619607    	  -7.466753    	   20.47138    	  -35.41650    	   28.19398    	   0.000000    	   0.000000    	   17.74875    	   0.000000    	   0.000000    	 -0.1318553E-01	   35.95760    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3815172E-02
 1989  7  3  6  0	   0.000000    	  -47.66352    	  -19.51291    	  0.3873509E-02	 -0.3329241E-01	   8.151480    	  -7.746447    	   21.24621    	  -38.44991    	   29.32174    	   0.000000    	   0.000000    	   17.78840    	   0.000000    	   0.000000    	 -0.1414122E-01	   36.91235    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3819470E-02
 1989  7 10  6  0	   0.000000    	  -47.52198    	  -19.62667    	  0.3873509E-02	 -0.3329241E-01	   8.792112    	  -8.023951    	   22.01589    	  -41.69723    	   30.44950    	   0.000000    	   0.000000    	   17.82926    	   0.000000    	   0.000000    	 -0.1507789E-01	   37.83155    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3992333E-02
 1989  7 17  6  0	   0.000000    	  -46.80974    	  -21.33989    	  0.3873509E-02	 -0.3329241E-01	   8.978354    	  -8.299780    	   22.78147    	  -43.43268    	   31.57726    	   0.000000    	   0.000000    	   17.87430    	   0.000000    	   0.000000    	 -0.1607958E-01	   38.72024    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4007435E-02
 1989  7 24  6  0	   0.000000    	  -46.65858    	  -22.02507    	  0.3873509E-02	 -0.3329241E-01	   9.321086    	  -8.574907    	   23.54540    	  -45.79760    	   32.70502    	   0.000000    	   0.000000    	   17.92680    	   0.000000    	   0.000000    	 -0.1695453E-01	   39.60836    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4130925E-02
 1989  7 31  6  0	   0.000000    	  -46.28234    	  -23.18572    	  0.3873509E-02	 -0.3329241E-01	   9.554738    	  -8.848492    	   24.30582    	  -47.77343    	   33.83278    	   0.000000    	   0.000000    	   17.98119    	   0.000000    	   0.000000    	 -0.1787037E-01	   40.46700    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4254066E-02
 1989  8  7  6  0	   0.000000    	  -45.20628    	  -25.70448    	  0.3873509E-02	 -0.3329241E-01	   9.624069    	  -9.122047    	   25.06694    	  -48.94849    	   34.96054    	   0.000000    	   0.000000    	   18.04956    	   0.000000    	   0.000000    	 -0.1904489E-01	   41.33301    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4355948E-02
 1989  8 14  6  0	   0.000000    	  -44.20758    	  -29.90417    	  0.3873509E-02	 -0.3329241E-01	   9.640974    	  -9.396547    	   25.83216    	  -48.40449    	   36.08830    	   0.000000    	   0.000000    	   18.15321    	   0.000000    	   0.000000    	 -0.2002946E-01	   42.25198    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4369308E-02
 1989  8 21  6  0	   0.000000    	  -43.93488    	  -30.67038    	  0.3873509E-02	 -0.3329241E-01	   9.678956    	  -9.670581    	   26.59594    	  -50.56333    	   37.21606    	   0.000000    	   0.000000    	   18.24503    	   0.000000    	   0.000000    	 -0.2050134E-01	   43.15757    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4442612E-02
 1989  8 28  6  0	   0.000000    	  -43.64537    	  -32.70188    	  0.3873509E-02	 -0.3329241E-01	   9.769280    	  -9.943577    	   27.35576    	  -51.46273    	   38.34382    	   0.000000    	   0.000000    	   18.32492    	   0.000000    	   0.000000    	 -0.2097344E-01	   44.01470    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4513360E-02
 1989  9  4  6  0	   0.000000    	  -42.31509    	  -36.20207    	  0.3873509E-02	 -0.3329241E-01	   9.772730    	  -10.21830    	   28.11792    	  -51.93507    	   39.47158    	   0.000000    	   0.000000    	   18.44038    	   0.000000    	   0.000000    	 -0.2168281E-01	   44.92357    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4518936E-02
 1989  9 11  6  0	   0.000000    	  -42.29025    	  -36.34117    	  0.3873509E-02	 -0.3329241E-01	   9.786231    	  -10.49239    	   28.87746    	  -54.42503    	   40.59934    	   0.000000    	   0.000000    	   18.53575    	   0.000000    	   0.000000    	 -0.2218024E-01	   45.80671    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.5025906E-02
 1989  9 18  6  0	   0.000000    	  -41.61464    	  -38.69639    	  0.3873509E-02	 -0.3329241E-01	   9.810834    	  -10.76529    	   29.63355    	  -55.32249    	   41.72710    	   0.000000    	   0.000000    	   18.62444    	   0.000000    	   0.000000    	 -0.2268235E-01	   46.66006    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.5053206E-02
 1989  9 25  6  0	   0.000000    	  -41.31944    	  -39.00623    	  0.3873509E-02	 -0.3329241E-01	   9.854476    	  -11.03773    	   30.38836    	  -57.89794    	   42.85486    	   0.000000    	   0.000000    	   18.71416    	   0.000000    	   0.000000    	 -0.2320194E-01	   47.50759    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.5451324E-02
 1989 10  2  6  0	   0.000000    	  -40.93219    	  -39.51184    	  0.3873509E-02	 -0.3329241E-01	   9.932644    	  -11.30909    	   31.13983    	  -60.35564    	   43.98262    	   0.000000    	   0.000000    	   18.79416    	   0.000000    	   0.000000    	 -0.2371038E-01	   48.31824    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.5574930E-02
 1989 10  9  6  0	   0.000000    	  -39.87838    	  -41.07438    	  0.3873509E-02	 -0.3329241E-01	   9.988690    	  -11.57935    	   31.88750    	  -62.37051    	   45.11038    	   0.000000    	   0.000000    	   18.86728    	   0.000000    	   0.000000    	 -0.2424742E-01	   49.10809    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.5623955E-02
 1989 10 16  6  0	   0.000000    	  -40.15128    	  -44.05710    	  0.3873509E-02	 -0.3329241E-01	   9.990328    	  -11.84998    	   32.63577    	  -61.62086    	   46.23814    	   0.000000    	   0.000000    	   18.96100    	   0.000000    	   0.000000    	 -0.2479293E-01	   49.91386    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.5643936E-02
 1989 10 23  6  0	   0.000000    	  -42.25792    	  -46.17870    	  0.3873509E-02	 -0.3329241E-01	   9.990328    	  -12.12391    	   33.39157    	  -60.04713    	   47.36589    	   0.000000    	   0.000000    	   19.12049    	   0.000000    	   0.000000    	 -0.2537325E-01	   50.79987    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.5659387E-02
 1989 10 30  6  0	   0.000000    	  -44.23229    	  -47.50413    	  0.3873509E-02	 -0.3329241E-01	   9.990328    	  -12.40133    	   34.15682    	  -59.61140    	   48.49365    	   0.000000    	   0.000000    	   19.42337    	   0.000000    	   0.000000    	 -0.2595899E-01	   51.74607    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.5689708E-02
 1989 11  6  6  0	   0.000000    	  -45.70930    	  -48.54349    	  0.3873509E-02	 -0.3329241E-01	   9.990328    	  -12.67946    	   34.92679    	  -59.90623    	   49.62141    	   0.000000    	   0.000000    	   19.70506    	   0.000000    	   0.000000    	 -0.2654284E-01	   52.65659    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.5714220E-02
 1989 11 13  6  0	   0.000000    	  -47.63832    	  -49.37067    	  0.3873509E-02	 -0.3329241E-01	   9.991145    	  -12.96007    	   35.70325    	  -60.09124    	   50.74917    	   0.000000    	   0.000000    	   20.08579    	   0.000000    	   0.000000    	 -0.2716067E-01	   53.59329    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.5727695E-02
 1989 11 20  6  0	   0.000000    	  -47.34509    	  -49.37525    	  0.3873509E-02	 -0.3329241E-01	   9.993635    	  -13.23895    	   36.47243    	  -63.08478    	   51.87693    	   0.000000    	   0.000000    	   20.30071    	   0.000000    	   0.000000    	 -0.2774765E-01	   54.46391    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.6361873E-02
 1989 11 27  6  0	   0.000000    	  -47.06304    	  -49.73351    	  0.3873509E-02	 -0.3329241E-01	   9.993635    	  -13.51589    	   37.23460    	  -65.59351    	   53.00468    	   0.000000    	   0.000000    	   20.44487    	   0.000000    	   0.000000    	 -0.2830596E-01	   55.29244    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.6521724E-02
 1989 12  4  6  0	   0.000000    	  -47.30426    	  -50.24920    	  0.3873509E-02	 -0.3329241E-01	   9.993635    	  -13.79195    	   37.99442    	  -67.42031    	   54.13244    	   0.000000    	   0.000000    	   20.60637    	   0.000000    	   0.000000    	 -0.2886257E-01	   56.10375    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.6593402E-02
 1989 12 11  6  0	   0.000000    	  -47.02620    	  -50.25614    	  0.3873509E-02	 -0.3329241E-01	   9.993635    	  -14.06641    	   38.74902    	  -70.20002    	   55.26020    	   0.000000    	   0.000000    	   20.72549    	   0.000000    	   0.000000    	 -0.2940405E-01	   56.88604    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.6769052E-02
 1989 12 18  6  0	   0.000000    	  -51.32338    	  -51.84931    	  0.3873509E-02	 -0.3329241E-01	   9.993635    	  -14.34007    	   39.50227    	  -66.83150    	   56.38796    	   0.000000    	   0.000000    	   20.88627    	   0.000000    	   0.000000    	 -0.2993483E-01	   57.64030    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.6812733E-02
 1989 12 25  6  0	   0.000000    	  -70.92596    	  -55.49267    	  0.5803478E-02	 -0.4147873E-01	   9.993635    	  -14.63602    	   40.32928    	  -48.10625    	   57.51572    	   0.000000    	   0.000000    	   22.51894    	   0.000000    	   0.000000    	 -0.3083848E-01	   58.87670    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.6810177E-02
 1990  1  1  6  0	   0.000000    	  -72.46930    	  -55.77215    	  0.5803478E-02	 -0.5463293E-01	   9.993709    	  -14.93383    	   41.15583    	  -50.26280    	   58.64348    	   0.000000    	   0.000000    	   23.57432    	   0.000000    	   0.000000    	 -0.3154409E-01	   60.15863    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.7483969E-02
 1990  1  8  6  0	   0.000000    	  -74.03696    	  -56.04279    	  0.5803478E-02	 -0.5980916E-01	   9.993709    	  -15.22995    	   41.97122    	  -51.93508    	   59.77124    	   0.000000    	   0.000000    	   24.27416    	   0.000000    	   0.000000    	 -0.3220630E-01	   61.32824    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.7557621E-02
 1990  1 15  6  0	   0.000000    	  -80.02531    	  -56.94493    	  0.5803478E-02	 -0.6492324E-01	   9.993709    	  -15.52849    	   42.79057    	  -48.78093    	   60.89899    	   0.000000    	   0.000000    	   25.14804    	   0.000000    	   0.000000    	 -0.3287692E-01	   62.54800    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.7607459E-02
 1990  1 22  6  0	   0.000000    	  -90.23031    	  -58.39144    	  0.5803478E-02	 -0.6958117E-01	   9.994933    	  -15.83338    	   43.62737    	  -41.57668    	   62.02676    	   0.000000    	   0.000000    	   26.57058    	   0.000000    	   0.000000    	 -0.3360831E-01	   63.91721    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.7620586E-02
 1990  1 29  6  0	   0.000000    	  -118.1466    	  -61.73838    	  0.8450054E-02	 -0.9791317E-01	   9.995196    	  -16.15145    	   44.50418    	  -16.95658    	   63.15451    	   0.000000    	   0.000000    	   29.88870    	   0.000000    	   0.000000    	 -0.3441124E-01	   65.58192    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.7620702E-02
