SZ_DETAIL water balance	  - accumulated	 : 	 1989  1  2  6  0	 2022  7 11  6  0 		Data type:	Storage depth		[millimeter]                                                                                
 SM CI OL RIV SZ                                                                		Sub-catchment no.:	 31
Flow Result File : DK1_HIP_500m
Title : DK1_HIP_500m     Text :  
                     	qszprecip	qrech	qrechmp	qolszpos	qolszneg	qetsz	qszin	qszout	dszsto	qszabsex	qszdrin	qszdrout	qszdrtorivin	qszdrtorivex	qszdrtoM11HPoint	qszrivneg	qszrivpos	qszfloodneg	qszfloodpos	qgihbpos	qgihbneg	qirrwell	qszdrtoMouse	qszMousepos	qszMouseneg	qSzExtSink	qSzExtSource	cross time step	Error
 1989  4 10  6  0	   0.000000    	  -48.59950    	  -10.91655    	   0.000000    	   0.000000    	  0.3243688    	  -7.786438    	   4.308747    	   8.319461    	   33.01706    	   0.000000    	   0.000000    	   13.42073    	   0.000000    	   0.000000    	 -0.3931509E-04	   7.912165    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4503677E-05
 1989  4 17  6  0	   0.000000    	  -47.35328    	  -11.00694    	   0.000000    	   0.000000    	  0.4197077    	  -8.357099    	   4.615133    	   3.267359    	   35.37542    	   0.000000    	   0.000000    	   14.48785    	   0.000000    	   0.000000    	 -0.4262692E-04	   8.551885    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3768383E-05
 1989  4 24  6  0	   0.000000    	  -46.86811    	  -12.45205    	   0.000000    	   0.000000    	  0.4435239    	  -8.930102    	   4.916687    	  0.7836938    	   37.73379    	   0.000000    	   0.000000    	   15.21189    	   0.000000    	   0.000000    	 -0.4557183E-04	   9.160717    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.4136029E-05
 1989  5  1  6  0	   0.000000    	  -46.41159    	  -13.86203    	   0.000000    	   0.000000    	  0.4883548    	  -9.504530    	   5.215605    	  -1.544148    	   40.09215    	   0.000000    	   0.000000    	   15.77308    	   0.000000    	   0.000000    	 -0.4806754E-04	   9.753160    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1378677E-05
 1989  5  8  6  0	   0.000000    	  -45.59944    	  -13.86294    	   0.000000    	   0.000000    	  0.7296739    	  -10.08013    	   5.510721    	  -5.599354    	   42.45051    	   0.000000    	   0.000000    	   16.12899    	   0.000000    	   0.000000    	 -0.5005715E-04	   10.32202    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2757355E-06
 1989  5 15  6  0	   0.000000    	  -44.83512    	  -14.83903    	   0.000000    	   0.000000    	  0.9200041    	  -10.65585    	   5.802122    	  -8.404362    	   44.80888    	   0.000000    	   0.000000    	   16.34064    	   0.000000    	   0.000000    	 -0.5168436E-04	   10.86277    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.9191157E-07
 1989  5 22  6  0	   0.000000    	  -44.69434    	  -14.83903    	   0.000000    	   0.000000    	   2.445207    	  -11.23308    	   6.091472    	  -12.80275    	   47.16724    	   0.000000    	   0.000000    	   16.48250    	   0.000000    	   0.000000    	 -0.5311761E-04	   11.38283    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.3492647E-05
 1989  5 29  6  0	   0.000000    	  -44.99522    	  -14.83903    	   0.000000    	   0.000000    	   5.323800    	  -11.81246    	   6.377705    	  -18.01884    	   49.52560    	   0.000000    	   0.000000    	   16.56132    	   0.000000    	   0.000000    	 -0.5437943E-04	   11.87717    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.2665441E-05
 1989  6  5  6  0	   0.000000    	  -44.81381    	  -15.59239    	   0.000000    	   0.000000    	   6.646655    	  -12.39380    	   6.661001    	  -21.35289    	   51.88396    	   0.000000    	   0.000000    	   16.61326    	   0.000000    	   0.000000    	 -0.5549454E-04	   12.34807    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.2481617E-05
 1989  6 12  6  0	   0.000000    	  -43.99879    	  -16.99444    	   0.000000    	   0.000000    	   7.325696    	  -12.97606    	   6.942314    	  -24.00486    	   54.24232    	   0.000000    	   0.000000    	   16.66133    	   0.000000    	   0.000000    	 -0.5664867E-04	   12.80254    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.6801471E-05
 1989  6 19  6  0	   0.000000    	  -44.39649    	  -17.00771    	   0.000000    	   0.000000    	   9.409812    	  -13.56009    	   7.221533    	  -28.21013    	   56.60069    	   0.000000    	   0.000000    	   16.70226    	   0.000000    	   0.000000    	 -0.5764457E-04	   13.24019    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.9191181E-06
 1989  6 26  6  0	   0.000000    	  -45.27908    	  -17.00942    	   0.000000    	   0.000000    	   12.25425    	  -14.14673    	   7.498209    	  -32.67062    	   58.95905    	   0.000000    	   0.000000    	   16.73764    	   0.000000    	   0.000000    	 -0.5861744E-04	   13.65676    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5055147E-05
 1989  7  3  6  0	   0.000000    	  -45.08300    	  -17.68243    	   0.000000    	   0.000000    	   12.79080    	  -14.73554    	   7.772885    	  -35.20455    	   61.31741    	   0.000000    	   0.000000    	   16.76897    	   0.000000    	   0.000000    	 -0.5956703E-04	   14.05552    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2757354E-05
 1989  7 10  6  0	   0.000000    	  -44.93320    	  -17.75514    	   0.000000    	   0.000000    	   13.19453    	  -15.32659    	   8.045952    	  -38.13488    	   63.67577    	   0.000000    	   0.000000    	   16.79811    	   0.000000    	   0.000000    	 -0.6049892E-04	   14.43552    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2849265E-05
 1989  7 17  6  0	   0.000000    	  -44.73555    	  -18.42330    	   0.000000    	   0.000000    	   13.31089    	  -15.91878    	   8.317240    	  -40.20816    	   66.03413    	   0.000000    	   0.000000    	   16.82660    	   0.000000    	   0.000000    	 -0.6141110E-04	   14.79701    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.2297795E-05
 1989  7 24  6  0	   0.000000    	  -44.47619    	  -18.96487    	   0.000000    	   0.000000    	   13.49916    	  -16.51148    	   8.587214    	  -42.52419    	   68.39250    	   0.000000    	   0.000000    	   16.85379    	   0.000000    	   0.000000    	 -0.6239202E-04	   15.14415    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1654413E-05
 1989  7 31  6  0	   0.000000    	  -44.25648    	  -20.03028    	   0.000000    	   0.000000    	   13.61562    	  -17.10464    	   8.855830    	  -44.18837    	   70.75086    	   0.000000    	   0.000000    	   16.88074    	   0.000000    	   0.000000    	 -0.6327595E-04	   15.47678    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5055146E-05
 1989  8  7  6  0	   0.000000    	  -43.32684    	  -22.01251    	   0.000000    	   0.000000    	   13.67949    	  -17.69796    	   9.123867    	  -45.58536    	   73.10922    	   0.000000    	   0.000000    	   16.90938    	   0.000000    	   0.000000    	 -0.6515552E-04	   15.80079    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.8272050E-06
 1989  8 14  6  0	   0.000000    	  -41.86063    	  -25.57745    	   0.000000    	   0.000000    	   13.71224    	  -18.29300    	   9.392233    	  -45.91053    	   75.46758    	   0.000000    	   0.000000    	   16.94460    	   0.000000    	   0.000000    	 -0.6718912E-04	   16.12506    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.7444854E-05
 1989  8 21  6  0	   0.000000    	  -42.02493    	  -26.42921    	   0.000000    	   0.000000    	   13.76546    	  -18.88882    	   9.659927    	  -47.33961    	   77.82594    	   0.000000    	   0.000000    	   16.98038    	   0.000000    	   0.000000    	 -0.6815905E-04	   16.45097    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.6250001E-05
 1989  8 28  6  0	   0.000000    	  -42.07408    	  -30.29946    	   0.000000    	   0.000000    	   13.82795    	  -19.48572    	   9.926813    	  -45.86548    	   80.18430    	   0.000000    	   0.000000    	   17.01677    	   0.000000    	   0.000000    	 -0.6903602E-04	   16.76899    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1075368E-04
 1989  9  4  6  0	   0.000000    	  -47.37969    	  -36.47654    	   0.000000    	   0.000000    	   13.82795    	  -20.08693    	   10.20103    	  -37.30983    	   82.54267    	   0.000000    	   0.000000    	   17.51728    	   0.000000    	   0.000000    	 -0.7372697E-04	   17.16415    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.8455884E-05
 1989  9 11  6  0	   0.000000    	  -47.34480    	  -36.48552    	   0.000000    	   0.000000    	   13.82795    	  -20.68620    	   10.47528    	  -40.13367    	   84.90103    	   0.000000    	   0.000000    	   17.86365    	   0.000000    	   0.000000    	 -0.7514456E-04	   17.58242    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.3786765E-04
 1989  9 18  6  0	   0.000000    	  -46.97651    	  -37.32622    	   0.000000    	   0.000000    	   13.82800    	  -21.28304    	   10.74794    	  -42.28166    	   87.25938    	   0.000000    	   0.000000    	   18.05000    	   0.000000    	   0.000000    	 -0.7636759E-04	   17.98222    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.4586397E-04
 1989  9 25  6  0	   0.000000    	  -46.81429    	  -37.34677    	   0.000000    	   0.000000    	   13.86762    	  -21.87934    	   11.01950    	  -44.99337    	   89.61774    	   0.000000    	   0.000000    	   18.16102    	   0.000000    	   0.000000    	 -0.7746229E-04	   18.36806    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.9145221E-04
 1989 10  2  6  0	   0.000000    	  -46.54697    	  -37.63555    	   0.000000    	   0.000000    	   13.95497    	  -22.47563    	   11.28972    	  -47.52849    	   91.97611    	   0.000000    	   0.000000    	   18.22932    	   0.000000    	   0.000000    	 -0.7845879E-04	   18.73671    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1001838E-03
 1989 10  9  6  0	   0.000000    	  -45.90015    	  -38.49639    	   0.000000    	   0.000000    	   13.99133    	  -23.07195    	   11.55859    	  -49.78363    	   94.33447    	   0.000000    	   0.000000    	   18.27815    	   0.000000    	   0.000000    	 -0.7941198E-04	   19.08977    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.9154412E-04
 1989 10 16  6  0	   0.000000    	  -45.30445    	  -41.74756    	   0.000000    	   0.000000    	   13.99133    	  -23.66897    	   11.82701    	  -49.55302    	   96.69283    	   0.000000    	   0.000000    	   18.32765    	   0.000000    	   0.000000    	 -0.8060974E-04	   19.43536    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.9816176E-04
 1989 10 23  6  0	   0.000000    	  -45.60392    	  -43.76546    	   0.000000    	   0.000000    	   13.99133    	  -24.27059    	   12.09561    	  -49.67794    	   99.05119    	   0.000000    	   0.000000    	   18.39541    	   0.000000    	   0.000000    	 -0.8175331E-04	   19.78453    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.8924632E-04
 1989 10 30  6  0	   0.000000    	  -48.89820    	  -45.58669    	   0.000000    	   0.000000    	   13.99133    	  -24.87618    	   12.36628    	  -47.19901    	   101.4096    	   0.000000    	   0.000000    	   18.63912    	   0.000000    	   0.000000    	 -0.8320130E-04	   20.15396    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.8832720E-04
 1989 11  6  6  0	   0.000000    	  -50.64995    	  -46.39619    	   0.000000    	   0.000000    	   13.99133    	  -25.48236    	   12.63754    	  -47.33316    	   103.7679    	   0.000000    	   0.000000    	   18.92659    	   0.000000    	   0.000000    	 -0.8449120E-04	   20.53847    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1001838E-03
 1989 11 13  6  0	   0.000000    	  -53.13383    	  -47.22622    	   0.000000    	   0.000000    	   13.99133    	  -26.08987    	   12.91043    	  -46.83321    	   106.1263    	   0.000000    	   0.000000    	   19.31606    	   0.000000    	   0.000000    	 -0.8588858E-04	   20.93923    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.9512867E-04
 1989 11 20  6  0	   0.000000    	  -52.78348    	  -47.24715    	   0.000000    	   0.000000    	   13.99133    	  -26.69731    	   13.18156    	  -49.81596    	   108.4846    	   0.000000    	   0.000000    	   19.55385    	   0.000000    	   0.000000    	 -0.8716413E-04	   21.33273    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1316176E-03
 1989 11 27  6  0	   0.000000    	  -52.74652    	  -47.85444    	   0.000000    	   0.000000    	   13.99133    	  -27.30446    	   13.45098    	  -51.76494    	   110.8430    	   0.000000    	   0.000000    	   19.67605    	   0.000000    	   0.000000    	 -0.8825847E-04	   21.70924    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1443015E-03
 1989 12  4  6  0	   0.000000    	  -53.52904    	  -48.21634    	   0.000000    	   0.000000    	   13.99133    	  -27.91230    	   13.71992    	  -53.16299    	   113.2014    	   0.000000    	   0.000000    	   19.82463    	   0.000000    	   0.000000    	 -0.8935981E-04	   22.08368    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1392463E-03
 1989 12 11  6  0	   0.000000    	  -53.25663    	  -48.29334    	   0.000000    	   0.000000    	   13.99133    	  -28.52001    	   13.98718    	  -55.81116    	   115.5597    	   0.000000    	   0.000000    	   19.89894    	   0.000000    	   0.000000    	 -0.9035959E-04	   22.44420    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1413603E-03
 1989 12 18  6  0	   0.000000    	  -58.51968    	  -49.85934    	   0.000000    	   0.000000    	   13.99133    	  -29.12796    	   14.25321    	  -51.45314    	   117.9181    	   0.000000    	   0.000000    	   20.00760    	   0.000000    	   0.000000    	 -0.9130170E-04	   22.79013    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1422794E-03
 1989 12 25  6  0	   0.000000    	  -96.59714    	  -56.13571    	   0.000000    	   0.000000    	   13.99361    	  -29.73916    	   14.54506    	  -12.56645    	   120.2765    	   0.000000    	   0.000000    	   22.82310    	   0.000000    	   0.000000    	 -0.9637769E-04	   23.40048    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1499081E-03
 1990  1  1  6  0	   0.000000    	  -98.53663    	  -56.33366    	   0.000000    	   0.000000    	   13.99361    	  -30.34777    	   14.84723    	  -15.82709    	   122.6348    	   0.000000    	   0.000000    	   25.44790    	   0.000000    	   0.000000    	 -0.9980219E-04	   24.12185    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1521140E-03
 1990  1  8  6  0	   0.000000    	  -100.7662    	  -56.58826    	   0.000000    	   0.000000    	   13.99361    	  -30.95455    	   15.14803    	  -18.06220    	   124.9932    	   0.000000    	   0.000000    	   27.42743    	   0.000000    	   0.000000    	 -0.1027578E-03	   24.80923    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1521140E-03
 1990  1 15  6  0	   0.000000    	  -105.8607    	  -57.24867    	   0.000000    	   0.000000    	   13.99361    	  -31.56031    	   15.45160    	  -16.87234    	   127.3515    	   0.000000    	   0.000000    	   29.24738    	   0.000000    	   0.000000    	 -0.1055606E-03	   25.49821    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1563419E-03
 1990  1 22  6  0	   0.000000    	  -119.0635    	  -58.93094    	   0.000000    	   0.000000    	   13.99361    	  -32.16562    	   15.76529    	  -7.194448    	   129.7099    	   0.000000    	   0.000000    	   31.64370    	   0.000000    	   0.000000    	 -0.1086488E-03	   26.24224    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1549632E-03
 1990  1 29  6  0	   0.000000    	  -142.9822    	  -61.75798    	  0.5058089E-02	 -0.2961956E-01	   13.99361    	  -32.77056    	   16.09471    	   12.71960    	   132.0683    	   0.000000    	   0.000000    	   35.56438    	   0.000000    	   0.000000    	 -0.1127316E-03	   27.09500    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1389706E-03
 1990  2  5  6  0	   0.000000    	  -153.9874    	  -63.17702    	  0.5058089E-02	 -0.8282788E-01	   14.01175    	  -33.37628    	   16.43293    	   17.46658    	   134.4266    	   0.000000    	   0.000000    	   40.24194    	   0.000000    	   0.000000    	 -0.1172073E-03	   28.03897    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1482537E-03
