SZ_DETAIL water balance	  - accumulated	 : 	 1989  1  2  6  0	 2022  7 11  6  0 		Data type:	Storage depth		[millimeter]                                                                                
 SM CI OL RIV SZ                                                                		Sub-catchment no.:	 19
Flow Result File : DK1_HIP_500m
Title : DK1_HIP_500m     Text :  
                     	qszprecip	qrech	qrechmp	qolszpos	qolszneg	qetsz	qszin	qszout	dszsto	qszabsex	qszdrin	qszdrout	qszdrtorivin	qszdrtorivex	qszdrtoM11HPoint	qszrivneg	qszrivpos	qszfloodneg	qszfloodpos	qgihbpos	qgihbneg	qirrwell	qszdrtoMouse	qszMousepos	qszMouseneg	qSzExtSink	qSzExtSource	cross time step	Error
 1989  1  2  6  0	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    
 1989  1  9  6  0	   0.000000    	  -2.192718    	 -0.2274432    	   0.000000    	   0.000000    	  0.9656705E-10	 -0.3397028    	  0.3893363    	  -1.012870    	   1.003496    	   0.000000    	   0.000000    	   1.799254    	   0.000000    	   0.000000    	 -0.3084399E-02	  0.5837279    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.4718960E-05
 1989  1 16  6  0	   0.000000    	  -5.432431    	 -0.7421322    	   0.000000    	   0.000000    	  0.1609451E-09	 -0.6769831    	  0.7788404    	 -0.5603261    	   2.006992    	   0.000000    	   0.000000    	   3.474455    	   0.000000    	   0.000000    	 -0.6231439E-02	   1.157814    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.2516779E-05
 1989  1 23  6  0	   0.000000    	  -5.804089    	 -0.7836506    	   0.000000    	   0.000000    	  0.1834774E-08	  -1.013040    	   1.167938    	  -3.287308    	   3.010488    	   0.000000    	   0.000000    	   4.992572    	   0.000000    	   0.000000    	 -0.9176538E-02	   1.726266    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.7340602E-06
 1989  1 30  6  0	   0.000000    	  -5.598065    	 -0.7927845    	   0.000000    	   0.000000    	  0.6212482E-08	  -1.347135    	   1.556206    	  -6.196942    	   4.013984    	   0.000000    	   0.000000    	   6.107309    	   0.000000    	   0.000000    	 -0.1167737E-01	   2.269100    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.4928691E-05
 1989  2  6  6  0	   0.000000    	  -5.524315    	  -1.056251    	   0.000000    	   0.000000    	  0.6276859E-08	  -1.679493    	   1.943533    	  -8.405720    	   5.017480    	   0.000000    	   0.000000    	   6.931316    	   0.000000    	   0.000000    	 -0.1386518E-01	   2.787320    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.5662751E-05
 1989  2 13  6  0	   0.000000    	  -5.621257    	  -1.186513    	   0.000000    	   0.000000    	  0.6309048E-08	  -2.010748    	   2.329919    	  -10.39152    	   6.020976    	   0.000000    	   0.000000    	   7.586298    	   0.000000    	   0.000000    	 -0.1587277E-01	   3.288715    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.9437922E-06
 1989  2 20  6  0	   0.000000    	  -11.41745    	  -2.403481    	   0.000000    	   0.000000    	  0.6824073E-08	  -2.342323    	   2.715986    	  -5.710227    	   7.024472    	   0.000000    	   0.000000    	   8.364663    	   0.000000    	   0.000000    	 -0.1789284E-01	   3.786252    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	  0.1677852E-05
 1989  2 27  6  0	   0.000000    	  -14.81187    	  -3.176538    	   0.000000    	   0.000000    	  0.7210341E-08	  -2.675244    	   3.102442    	  -4.283000    	   8.027967    	   0.000000    	   0.000000    	   9.527910    	   0.000000    	   0.000000    	 -0.2020507E-01	   4.308527    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.4299497E-05
 1989  3  6  6  0	   0.000000    	  -18.38607    	  -3.730676    	   0.000000    	   0.000000    	  0.7789744E-08	  -3.009069    	   3.489130    	  -3.177877    	   9.031464    	   0.000000    	   0.000000    	   10.96156    	   0.000000    	   0.000000    	 -0.2273570E-01	   4.844259    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	   0.000000    	 -0.5453021E-05
